block,pairs,x_1,w_1,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
12,1+4+6,0.531703,0.283110,0.000000,0.000000,0.000000,0.000000,0.510887,0.307980,0.000000,0.000000,0.698836,0.415332,0.000000,0.000000,0.000000,0.000000,-5.08586321e-05,0.00291906582,0.000220156112,0.1,0.0028612053
12,1+4+6,0.268924,0.614079,0.000000,0.000000,0.000000,0.000000,0.987100,0.140974,0.000000,0.000000,0.767054,0.474890,0.000000,0.000000,0.000000,0.000000,-5.08586321e-05,0.00231268738,0.000184991051,0.1,0.00221443623
13,1+4+7,0.410892,0.466604,0.000000,0.000000,0.000000,0.000000,0.934828,0.528202,0.000000,0.000000,0.000000,0.000000,0.708948,0.393950,0.000000,0.000000,-5.08586321e-05,0.0102361168,0.000532208434,0.1,0.012051196
13,1+4+7,0.633891,0.166158,0.000000,0.000000,0.000000,0.000000,0.516810,0.894007,0.000000,0.000000,0.000000,0.000000,0.300272,0.499232,0.000000,0.000000,-5.08586321e-05,0.01030125,0.000432623529,0.1,0.0115902809
13,1+4+7,0.262581,0.260628,0.000000,0.000000,0.000000,0.000000,0.412104,0.754476,0.000000,0.000000,0.000000,0.000000,0.937290,0.380938,0.000000,0.000000,-5.08586321e-05,0.000796227697,0.000129184933,0.1,0.00124725184
13,1+4+7,0.775939,0.731861,0.000000,0.000000,0.000000,0.000000,0.444979,0.924860,0.000000,0.000000,0.000000,0.000000,0.780649,0.596877,0.000000,0.000000,-5.08586321e-05,0.0152908802,0.000589902395,0.1,0.0172730582
13,1+4+7,0.208054,0.703998,0.000000,0.000000,0.000000,0.000000,0.190238,0.216444,0.000000,0.000000,0.000000,0.000000,0.516449,0.137065,0.000000,0.000000,-5.08586321e-05,0.00289453916,0.000212914861,0.1,0.00334047503
13,1+4+7,0.267974,0.615587,0.000000,0.000000,0.000000,0.000000,0.514511,0.572128,0.000000,0.000000,0.000000,0.000000,0.411955,0.878994,0.000000,0.000000,-5.08586321e-05,0.00235379456,0.00016685723,0.1,0.00305900516
13,1+4+7,0.169073,0.175256,0.000000,0.000000,0.000000,0.000000,0.860754,0.807264,0.000000,0.000000,0.000000,0.000000,0.847089,0.745820,0.000000,0.000000,-5.08586321e-05,0.00243111991,0.000203413373,0.1,0.00349599048
13,1+4+7,0.261073,0.691447,0.000000,0.000000,0.000000,0.000000,0.919847,0.756740,0.000000,0.000000,0.000000,0.000000,0.997031,0.129553,0.000000,0.000000,-5.08586321e-05,0.0116711519,0.000649052267,0.1,0.0133484099
14,1+4+8,0.377132,0.271718,0.000000,0.000000,0.000000,0.000000,0.489671,0.660063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.764070,0.967187,-5.08586321e-05,0.0761903481,0.00192859009,0.2,0.0700126086
14,1+4+8,0.211750,0.695954,0.000000,0.000000,0.000000,0.000000,0.639760,0.178566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840498,0.635982,-5.08586321e-05,0.0654154161,0.00179986388,0.1,0.0624212436
14,1+4+8,0.133478,0.277213,0.000000,0.000000,0.000000,0.000000,0.652381,0.167050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382404,0.205721,-5.08586321e-05,0.0177626619,0.000536040586,0.1,0.0172257887
14,1+4+8,0.987986,0.538386,0.000000,0.000000,0.000000,0.000000,0.588546,0.543431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895472,0.280469,-5.08586321e-05,0.0576508252,0.00114427725,0.1,0.0569544697
14,1+4+8,0.618242,0.558921,0.000000,0.000000,0.000000,0.000000,0.110829,0.239379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335799,0.757620,-5.08586321e-05,0.0460229356,0.00185343731,0.1,0.0441105733
14,1+4+8,0.737412,0.414950,0.000000,0.000000,0.000000,0.000000,0.865544,0.698419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406650,0.216728,-5.08586321e-05,0.0534081713,0.00164082083,0.1,0.052531281
14,1+4+8,0.254350,0.941107,0.000000,0.000000,0.000000,0.000000,0.147838,0.254124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.321470,0.858997,-5.08586321e-05,0.0429241088,0.00128442529,0.1,0.0412869317
14,1+4+8,0.796799,0.859658,0.000000,0.000000,0.000000,0.000000,0.341713,0.765667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258973,0.893328,-5.08586321e-05,0.0579743003,0.00139089249,0.1,0.05711169
15,1+5+6,0.114538,0.483205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440389,0.561626,0.181061,0.468117,0.000000,0.000000,0.000000,0.000000,-5.08586321e-05,0.00367031117,0.000237753151,0.1,0.00338040804
15,1+5+6,0.525985,0.515211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148029,0.693055,0.100664,0.655999,0.000000,0.000000,0.000000,0.000000,-5.08586321e-05,5.797386e-05,5.43085957e-05,0.1,0.000223941983
15,1+5+6,0.856390,0.850295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.890236,0.866941,0.754902,0.115686,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00354641008,0.000295321098,0.1,0.0034217458
15,1+5+6,0.484199,0.759703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354389,0.806102,0.820372,0.926965,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0178563231,0.00091222463,0.1,0.0157797772
15,1+5+6,0.745931,0.351486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122732,0.209342,0.256737,0.138868,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.000929205566,0.00012695854,0.1,0.00121841059
15,1+5+6,0.906908,0.325158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790536,0.455899,0.215201,0.143775,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00140199011,0.000162561231,0.1,0.00146585358
15,1+5+6,0.873979,0.556449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.668748,0.258636,0.207339,0.803459,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.000620974696,0.000104597243,0.1,0.000798068691
15,1+5+6,0.366433,0.504262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.810438,0.668358,0.129050,0.897264,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00799346295,0.000423780017,0.1,0.00737498954
16,1+5+7,0.549697,0.964164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118256,0.859738,0.000000,0.000000,0.273286,0.214312,0.000000,0.000000,-4.55409768e-05,0.00680850085,0.00034541075,0.1,0.00726125037
16,1+5+7,0.826004,0.120645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.726446,0.904750,0.000000,0.000000,0.439764,0.243322,0.000000,0.000000,-4.55409768e-05,0.00549880097,0.000312337262,0.1,0.00633135692
16,1+5+7,0.145850,0.974758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.475991,0.508370,0.000000,0.000000,0.813520,0.769575,0.000000,0.000000,-4.55409768e-05,0.0120239252,0.00047411651,0.1,0.0118679894
16,1+5+7,0.868953,0.315570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840664,0.995514,0.000000,0.000000,0.443363,0.103154,0.000000,0.000000,-4.55409768e-05,0.0170694959,0.00060931663,0.1,0.0187035384
16,1+5+7,0.619102,0.882115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342330,0.870230,0.000000,0.000000,0.510602,0.489199,0.000000,0.000000,-4.55409768e-05,0.00709139195,0.000395936222,0.1,0.00773569043
16,1+5+7,0.653472,0.618046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539930,0.941704,0.000000,0.000000,0.680758,0.703704,0.000000,0.000000,-4.55409768e-05,0.00254678365,0.000228617288,0.1,0.00319558575
16,1+5+7,0.185359,0.151003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.321115,0.801159,0.000000,0.000000,0.104677,0.870129,0.000000,0.000000,-4.55409768e-05,0.000328386413,8.46993037e-05,0.1,0.000380462941
16,1+5+7,0.219463,0.442921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.923671,0.393527,0.000000,0.000000,0.964649,0.139205,0.000000,0.000000,-4.55409768e-05,0.000324813595,8.6568698e-05,0.1,0.000477748476
17,1+5+8,0.869418,0.990042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806036,0.891790,0.000000,0.000000,0.000000,0.000000,0.896989,0.422852,-4.55409768e-05,0.0609789113,0.00161503855,0.1,0.0589366432
17,1+5+8,0.677281,0.793250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.726411,0.144294,0.000000,0.000000,0.000000,0.000000,0.940207,0.517675,-4.55409768e-05,0.0669435507,0.00159472416,0.1,0.0658213624
17,1+5+8,0.171270,0.811505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.689472,0.371112,0.000000,0.000000,0.000000,0.000000,0.938713,0.313736,-4.55409768e-05,0.0284559091,0.000960673924,0.1,0.0272157618
17,1+5+8,0.595154,0.983359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358359,0.568173,0.000000,0.000000,0.000000,0.000000,0.955473,0.812523,-4.55409768e-05,0.091451936,0.00232108606,0.2,0.0893169554
17,1+5+8,0.227614,0.791644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.737295,0.849206,0.000000,0.000000,0.000000,0.000000,0.461137,0.682089,-4.55409768e-05,0.0536817752,0.00122914732,0.1,0.0517023822
17,1+5+8,0.856364,0.907960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.630598,0.109114,0.000000,0.000000,0.000000,0.000000,0.998909,0.263012,-4.55409768e-05,0.0480450543,0.00156564973,0.1,0.0476788275
17,1+5+8,0.774952,0.621163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332961,0.862177,0.000000,0.000000,0.000000,0.000000,0.933335,0.949415,-4.55409768e-05,0.086144523,0.00212175575,0.2,0.0838086053
17,1+5+8,0.873002,0.166108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.548746,0.649382,0.000000,0.000000,0.000000,0.000000,0.977990,0.743582,-4.55409768e-05,0.0530322039,0.00146560321,0.1,0.0509168397
18,1+6+7,0.388786,0.312903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364414,0.235922,0.199940,0.632746,0.000000,0.000000,-4.55409768e-05,0.00605360709,0.000327115774,0.1,0.00611593108
18,1+6+7,0.651706,0.357338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343081,0.985490,0.228878,0.789002,0.000000,0.000000,-4.55409768e-05,0.00441032081,0.000284264757,0.1,0.00378987539
18,1+6+7,0.272285,0.595276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100205,0.880728,0.497410,0.147919,0.000000,0.000000,-4.55409768e-05,0.00370728523,0.000253586519,0.1,0.00313941371
18,1+6+7,0.561797,0.893999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.654715,0.812883,0.472104,0.187853,0.000000,0.000000,-4.55409768e-05,0.00490152757,0.000352941686,0.1,0.00417354604
18,1+6+7,0.914446,0.407630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.337634,0.698226,0.597072,0.720793,0.000000,0.000000,-4.55409768e-05,0.026497356,0.000672334499,0.1,0.0245653194
18,1+6+7,0.208112,0.515846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.722766,0.368962,0.997204,0.516151,0.000000,0.000000,-4.55409768e-05,0.0252845713,0.000947606818,0.1,0.0232232988
18,1+6+7,0.184798,0.443528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183846,0.234449,0.605367,0.233260,0.000000,0.000000,-4.55409768e-05,0.00658287819,0.000335574058,0.1,0.00631428471
18,1+6+7,0.267529,0.556229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.555014,0.191181,0.313960,0.303993,0.000000,0.000000,-4.55409768e-05,0.00503748548,0.000311838298,0.1,0.00494512345
19,1+6+8,0.773084,0.747039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835920,0.448812,0.000000,0.000000,0.767335,0.757622,-4.55409768e-05,0.0617080974,0.00174729839,0.1,0.0603100219
19,1+6+8,0.691977,0.610470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249408,0.490377,0.000000,0.000000,0.607138,0.269211,-4.55409768e-05,0.0229802897,0.000677458439,0.1,0.0231590359
19,1+6+8,0.224154,0.743162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113357,0.577949,0.000000,0.000000,0.705619,0.637311,-4.55409768e-05,0.0526777333,0.00111284716,0.1,0.0514536487
19,1+6+8,0.692723,0.755248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.452975,0.845001,0.000000,0.000000,0.286612,0.589633,-4.55409768e-05,0.013048971,0.000494713282,0.1,0.012808804
19,1+6+8,0.379624,0.338297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125663,0.625169,0.000000,0.000000,0.276125,0.258946,-4.55409768e-05,0.00673576955,0.000320260978,0.1,0.00700615358
19,1+6+8,0.401715,0.931670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328614,0.906352,0.000000,0.000000,0.433701,0.290582,-4.55409768e-05,0.00892111757,0.000425131185,0.1,0.00850847168
19,1+6+8,0.809178,0.995858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.887164,0.533741,0.000000,0.000000,0.790394,0.796023,-4.55409768e-05,0.0655648323,0.00153253031,0.1,0.0659550467
19,1+6+8,0.914146,0.200269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205148,0.150689,0.000000,0.000000,0.369503,0.381160,-4.55409768e-05,0.0212275797,0.00071651872,0.1,0.0207676048
20,1+7+8,0.762728,0.248169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.338862,0.963261,0.335316,0.887668,-4.55409768e-05,0.0517753854,0.00106125223,0.1,0.049016555
20,1+7+8,0.182474,0.945027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184057,0.980647,0.783431,0.519202,-4.55409768e-05,0.0699145501,0.00146029575,0.1,0.0649856822
20,1+7+8,0.556217,0.824955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900685,0.569917,0.804057,0.612652,-4.55409768e-05,0.0994334201,0.00205741824,0.2,0.0957123913
20,1+7+8,0.268294,0.444300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.543389,0.294911,0.881815,0.595486,-4.55409768e-05,0.0920536126,0.00263568902,0.2,0.0880017926
20,1+7+8,0.105217,0.700281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900670,0.455430,0.456026,0.986005,-4.55409768e-05,0.0715679261,0.00198305873,0.2,0.0712432143
20,1+7+8,0.301990,0.658659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.578925,0.981987,0.980898,0.607208,-4.55409768e-05,0.0908569468,0.00210500712,0.2,0.0880249864
20,1+7+8,0.396722,0.548907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.833325,0.272812,0.223560,0.837128,-4.55409768e-05,0.0385562214,0.00112626096,0.1,0.0396696364
20,1+7+8,0.381241,0.580823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448164,0.472850,0.246464,0.804810,-4.55409768e-05,0.0475408609,0.00147371433,0.1,0.0470037233
21,2+3+4,0.000000,0.000000,0.507155,0.250996,0.296671,0.320364,0.356757,0.249869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00930010889,0.000435138759,0.1,0.00759483249
21,2+3+4,0.000000,0.000000,0.550468,0.699051,0.941053,0.260329,0.319918,0.461047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0189670088,0.000624949704,0.1,0.0154207595
21,2+3+4,0.000000,0.000000,0.224018,0.229515,0.140521,0.212022,0.847933,0.471421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0141293734,0.000529383335,0.1,0.0126463489
21,2+3+4,0.000000,0.000000,0.374243,0.213614,0.472185,0.453925,0.576182,0.279587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0157081686,0.000642054976,0.1,0.013259099
21,2+3+4,0.000000,0.000000,0.776911,0.808539,0.661069,0.940230,0.227073,0.901883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0369367097,0.000948780503,0.1,0.0306926242
21,2+3+4,0.000000,0.000000,0.619901,0.899829,0.170456,0.312213,0.951259,0.966777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0394601185,0.00106969238,0.1,0.0338600593
21,2+3+4,0.000000,0.000000,0.569460,0.673244,0.322835,0.398785,0.542259,0.518020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0213044412,0.000649565078,0.1,0.016669127
21,2+3+4,0.000000,0.000000,0.656686,0.575418,0.655972,0.818073,0.756654,0.676368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.049950304,0.00110806664,0.1,0.0415363184
22,2+3+5,0.000000,0.000000,0.384824,0.174807,0.215097,0.509553,0.000000,0.000000,0.590143,0.204892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00562629569,0.00029673828,0.1,0.00474139487
22,2+3+5,0.000000,0.000000,0.961634,0.931858,0.602993,0.944390,0.000000,0.000000,0.210663,0.269308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0196548268,0.000801710959,0.1,0.0162833318
22,2+3+5,0.000000,0.000000,0.879880,0.977019,0.302423,0.801177,0.000000,0.000000,0.363217,0.725620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00683102032,0.000381910384,0.1,0.00379220901
22,2+3+5,0.000000,0.000000,0.701738,0.746478,0.725125,0.410939,0.000000,0.000000,0.618970,0.341637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0123987645,0.000480212507,0.1,0.00845082426
22,2+3+5,0.000000,0.000000,0.622641,0.156471,0.305041,0.299284,0.000000,0.000000,0.104436,0.429981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0036357325,0.000249447632,0.1,0.0027502447
22,2+3+5,0.000000,0.000000,0.826626,0.309027,0.568919,0.124088,0.000000,0.000000,0.258275,0.917881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.00913624423,0.000425338926,0.1,0.00680437748
22,2+3+5,0.000000,0.000000,0.912303,0.761970,0.793645,0.669185,0.000000,0.000000,0.929438,0.294522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.55409768e-05,0.0197936207,0.000683906285,0.1,0.0144519754
22,2+3+5,0.000000,0.000000,0.259641,0.471222,0.683373,0.541169,0.000000,0.000000,0.212791,0.181028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00856179787,0.000373001479,0.1,0.00711285329
23,2+3+6,0.000000,0.000000,0.927261,0.485320,0.530988,0.316328,0.000000,0.000000,0.000000,0.000000,0.866754,0.204626,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00224728993,0.000173128478,0.1,0.0014766116
23,2+3+6,0.000000,0.000000,0.526698,0.658736,0.528438,0.474235,0.000000,0.000000,0.000000,0.000000,0.796492,0.497984,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00269053877,0.000262857822,0.1,0.00103852713
23,2+3+6,0.000000,0.000000,0.880579,0.167832,0.284173,0.295365,0.000000,0.000000,0.000000,0.000000,0.998608,0.950709,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.0221125453,0.000939553494,0.1,0.0197835965
23,2+3+6,0.000000,0.000000,0.373669,0.839665,0.502995,0.876013,0.000000,0.000000,0.000000,0.000000,0.498634,0.541951,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00436848547,0.000279241555,0.1,0.00366826495
23,2+3+6,0.000000,0.000000,0.834855,0.934601,0.154768,0.899170,0.000000,0.000000,0.000000,0.000000,0.914908,0.886143,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00216113733,0.000270288235,0.1,0.000776856314
23,2+3+6,0.000000,0.000000,0.496034,0.505300,0.415544,0.266408,0.000000,0.000000,0.000000,0.000000,0.764774,0.815350,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00737926085,0.000396961797,0.1,0.00539287777
23,2+3+6,0.000000,0.000000,0.746419,0.773510,0.320319,0.864091,0.000000,0.000000,0.000000,0.000000,0.574000,0.842204,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00199051967,0.000214291489,0.1,0.000793847619
23,2+3+6,0.000000,0.000000,0.942032,0.784173,0.894174,0.449348,0.000000,0.000000,0.000000,0.000000,0.695654,0.428339,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00727358005,0.000330128596,0.1,0.00656970363
24,2+3+7,0.000000,0.000000,0.927569,0.595827,0.568946,0.178108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.795118,0.670410,0.000000,0.000000,-3.20611809e-05,0.0147552339,0.00104917743,0.1,0.0192790804
24,2+3+7,0.000000,0.000000,0.488416,0.362793,0.486427,0.954321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.541960,0.531738,0.000000,0.000000,-3.20611809e-05,0.0171655705,0.000633623369,0.1,0.0207714804
24,2+3+7,0.000000,0.000000,0.454085,0.551827,0.212084,0.974689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185571,0.499632,0.000000,0.000000,-3.20611809e-05,0.0143817761,0.000577857614,0.1,0.0158374549
24,2+3+7,0.000000,0.000000,0.379945,0.510102,0.298258,0.765045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171943,0.769090,0.000000,0.000000,-3.20611809e-05,0.00919537206,0.000447246823,0.1,0.0108487806
24,2+3+7,0.000000,0.000000,0.324096,0.484103,0.444021,0.794758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.878575,0.145653,0.000000,0.000000,-3.20611809e-05,0.00994425551,0.000445071588,0.1,0.0117252948
24,2+3+7,0.000000,0.000000,0.787502,0.286858,0.101522,0.303314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146446,0.595518,0.000000,0.000000,-3.20611809e-05,0.0055911156,0.00035031774,0.1,0.00659491874
24,2+3+7,0.000000,0.000000,0.863647,0.296241,0.269976,0.379568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.595339,0.397215,0.000000,0.000000,-3.20611809e-05,0.00868662516,0.000426788407,0.1,0.0105508239
24,2+3+7,0.000000,0.000000,0.458323,0.938849,0.759176,0.180677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233751,0.331522,0.000000,0.000000,-3.20611809e-05,0.0165639261,0.000759734397,0.1,0.0157766003
25,2+3+8,0.000000,0.000000,0.595656,0.984665,0.916877,0.989083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216590,0.358918,-3.20611809e-05,0.0612245117,0.00195386777,0.1,0.0540960261
25,2+3+8,0.000000,0.000000,0.118434,0.467468,0.609172,0.337644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998027,0.222268,-3.20611809e-05,0.0383572926,0.00126826714,0.1,0.0371321305
25,2+3+8,0.000000,0.000000,0.628273,0.782535,0.172745,0.779058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.201082,0.748541,-3.20611809e-05,0.0499599968,0.00176829734,0.1,0.0463379436
25,2+3+8,0.000000,0.000000,0.410609,0.200975,0.993217,0.321475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499645,0.870426,-3.20611809e-05,0.0811784205,0.00184671936,0.2,0.0790675181
25,2+3+8,0.000000,0.000000,0.348670,0.256879,0.737556,0.536533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.267206,0.837851,-3.20611809e-05,0.0576034159,0.00165830538,0.1,0.0566636422
25,2+3+8,0.000000,0.000000,0.909116,0.627242,0.720971,0.404807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958654,0.739276,-3.20611809e-05,0.130446039,0.00256574865,0.2,0.127691083
25,2+3+8,0.000000,0.000000,0.779902,0.613140,0.692667,0.373360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124979,0.486957,-3.20611809e-05,0.0396811288,0.0014967249,0.1,0.0337034185
25,2+3+8,0.000000,0.000000,0.516996,0.782651,0.396130,0.533091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.651085,0.123860,-3.20611809e-05,0.0402127261,0.00115602333,0.1,0.0352528327
26,2+4+5,0.000000,0.000000,0.799714,0.256681,0.000000,0.000000,0.739108,0.781559,0.609546,0.263598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.0175858607,0.0006898091,0.1,0.0140790337
26,2+4+5,0.000000,0.000000,0.925997,0.738802,0.000000,0.000000,0.314328,0.432712,0.777433,0.823354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.015652915,0.000539886643,0.1,0.0102582663
26,2+4+5,0.000000,0.000000,0.128197,0.163683,0.000000,0.000000,0.869314,0.185272,0.346929,0.575831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00987014348,0.000504901522,0.1,0.00896098406
26,2+4+5,0.000000,0.000000,0.807366,0.208225,0.000000,0.000000,0.803235,0.866647,0.496900,0.934883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.0352449381,0.00106228742,0.1,0.0301376737
26,2+4+5,0.000000,0.000000,0.483753,0.184289,0.000000,0.000000,0.922319,0.795412,0.681107,0.678006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.031115083,0.00100566695,0.1,0.026865258
26,2+4+5,0.000000,0.000000,0.534916,0.245592,0.000000,0.000000,0.294455,0.199246,0.427046,0.570388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.00863963224,0.000446241987,0.1,0.00689571368
26,2+4+5,0.000000,0.000000,0.402681,0.948115,0.000000,0.000000,0.423007,0.658765,0.693827,0.833004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.20611809e-05,0.0250859811,0.000939924092,0.1,0.0193420946
