block,pairs,x_1,w_1,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
1,1+3,0.801876,0.600706,0.000000,0.000000,0.828647,0.736727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0259146024,0.000821930337,0.1,0.0252833374
2,1+4,0.888118,0.825958,0.000000,0.000000,0.000000,0.000000,0.425378,0.109066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00583774821,0.000277433852,0.1,0.00579011435
2,1+4,0.543656,0.138309,0.000000,0.000000,0.000000,0.000000,0.540312,0.959709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0128706029,0.000561918177,0.1,0.0127950604
2,1+4,0.142557,0.998299,0.000000,0.000000,0.000000,0.000000,0.628215,0.730817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0101052848,0.000398810166,0.1,0.00988766145
2,1+4,0.584505,0.486827,0.000000,0.000000,0.000000,0.000000,0.176718,0.634713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00492487011,0.000294963489,0.1,0.00512751411
2,1+4,0.435517,0.379117,0.000000,0.000000,0.000000,0.000000,0.659476,0.777926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0150855582,0.000589946808,0.1,0.014909825
2,1+4,0.318220,0.166933,0.000000,0.000000,0.000000,0.000000,0.932258,0.496377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0109067677,0.000501541472,0.1,0.0108236998
2,1+4,0.699184,0.985112,0.000000,0.000000,0.000000,0.000000,0.272638,0.155747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00528808469,0.000315159666,0.1,0.00513278658
2,1+4,0.580813,0.728472,0.000000,0.000000,0.000000,0.000000,0.167767,0.137915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00394994974,0.000257848073,0.1,0.00384159784
3,1+5,0.388318,0.782727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195821,0.537921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00100591819,0.000129529548,0.1,0.00108938026
3,1+5,0.677395,0.458869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335399,0.148953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00148429124,0.000154964967,0.1,0.00150525928
3,1+5,0.819414,0.774825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.512692,0.579801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00156854742,0.000157661929,0.1,0.00159163072
3,1+5,0.836856,0.705440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136755,0.694470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00254707779,0.000207468646,0.1,0.00261614816
3,1+5,0.373496,0.552726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.708915,0.154783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00152277797,0.000166750542,0.1,0.0015458621
3,1+5,0.465364,0.833194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.432400,0.303978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00103688008,0.000137970388,0.1,0.00111412508
3,1+5,0.507365,0.874376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114807,0.216373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00305588125,0.00024209576,0.1,0.0032441108
3,1+5,0.311096,0.296487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.940967,0.135140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00278395555,0.000234038662,0.1,0.00274477331
4,1+6,0.481216,0.862632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.846275,0.453700,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.000786860691,0.000118855223,0.1,0.000904590186
4,1+6,0.939174,0.948601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.849771,0.302303,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00933713171,0.000482508973,0.1,0.0101560688
4,1+6,0.894098,0.993919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904401,0.803533,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00455599691,0.000285208201,0.1,0.00486777269
4,1+6,0.272828,0.440838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.926159,0.895214,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0116189433,0.000650192453,0.1,0.0119398874
4,1+6,0.724087,0.893732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137146,0.642375,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00675231615,0.000318014376,0.1,0.00713445688
4,1+6,0.614223,0.327932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141409,0.394703,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00112832317,0.000144016337,0.1,0.00123940103
4,1+6,0.816027,0.408404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498196,0.883520,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.000946638137,0.000117284101,0.1,0.0010141631
4,1+6,0.524684,0.258813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.694798,0.908055,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00647448569,0.000366152264,0.1,0.00657479752
5,1+7,0.682330,0.775066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.690463,0.174275,0.000000,0.000000,-3.47166782e-05,0.0166677988,0.000603846419,0.1,0.0168183929
5,1+7,0.885805,0.374825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.397922,0.688479,0.000000,0.000000,-3.47166782e-05,0.0160607664,0.000579414149,0.1,0.0162922718
5,1+7,0.436342,0.403205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275256,0.668378,0.000000,0.000000,-3.47166782e-05,0.00766595313,0.000354467168,0.1,0.00783755843
5,1+7,0.583364,0.288397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.906750,0.832130,0.000000,0.000000,-3.47166782e-05,0.0154375362,0.000628237884,0.1,0.0150175369
5,1+7,0.898664,0.450935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.736953,0.503883,0.000000,0.000000,-3.47166782e-05,0.0200041464,0.000802870864,0.1,0.0202908277
5,1+7,0.152211,0.256514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.809287,0.626458,0.000000,0.000000,-3.47166782e-05,0.0120503388,0.000558248759,0.1,0.0117893661
5,1+7,0.420251,0.372128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606388,0.585612,0.000000,0.000000,-3.47166782e-05,0.0101126665,0.000420339755,0.1,0.010170969
5,1+7,0.490357,0.357497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.508356,0.213557,0.000000,0.000000,-3.47166782e-05,0.00675692885,0.000344561792,0.1,0.00682268287
6,1+8,0.189283,0.232748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.287182,0.984350,-3.47166782e-05,0.0318339552,0.000784004449,0.1,0.0308803412
6,1+8,0.279765,0.610575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.762301,0.611222,-3.47166782e-05,0.064795626,0.00186803022,0.1,0.062449717
6,1+8,0.116924,0.968179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.423962,0.471915,-3.47166782e-05,0.0306369666,0.000920826245,0.1,0.0298285358
6,1+8,0.447890,0.918815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800123,0.180461,-3.47166782e-05,0.0335963918,0.00108520971,0.1,0.0331265635
6,1+8,0.870751,0.302247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.917014,0.254533,-3.47166782e-05,0.0434843124,0.00138968883,0.1,0.0419342333
6,1+8,0.473198,0.857142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.256880,0.917411,-3.47166782e-05,0.0489688674,0.0011859596,0.1,0.0477191765
6,1+8,0.605022,0.668602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356964,0.811859,-3.47166782e-05,0.057093236,0.00167510419,0.1,0.0551070053
6,1+8,0.927728,0.168327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823160,0.360598,-3.47166782e-05,0.045243307,0.00140786696,0.1,0.0443569363
7,2+3,0.000000,0.000000,0.815332,0.594115,0.639761,0.431639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.0156595492,0.000658488541,0.1,0.0130815
7,2+3,0.000000,0.000000,0.255957,0.289861,0.300092,0.789879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00698104688,0.000325532678,0.1,0.00662543294
7,2+3,0.000000,0.000000,0.871923,0.225298,0.562377,0.175287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00579807318,0.000344110269,0.1,0.0048932059
7,2+3,0.000000,0.000000,0.121830,0.598820,0.472273,0.154912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.47166782e-05,0.00364491162,0.000248311809,0.1,0.00293585459
7,2+3,0.000000,0.000000,0.917232,0.743294,0.485003,0.174587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00932661559,0.000394361672,0.1,0.00742727898
7,2+3,0.000000,0.000000,0.436660,0.705865,0.302442,0.229742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00632608523,0.000342214883,0.1,0.00516480897
7,2+3,0.000000,0.000000,0.906175,0.886384,0.572660,0.752343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.022355137,0.000714374018,0.1,0.0186022833
7,2+3,0.000000,0.000000,0.368439,0.164032,0.553394,0.584068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00816053219,0.000332049633,0.1,0.0076694846
8,2+4,0.000000,0.000000,0.704259,0.448924,0.000000,0.000000,0.567618,0.142938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00472953767,0.000295002456,0.1,0.00366428362
8,2+4,0.000000,0.000000,0.101412,0.867236,0.000000,0.000000,0.669552,0.731741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0118027233,0.000569553939,0.1,0.0108160888
8,2+4,0.000000,0.000000,0.404080,0.761130,0.000000,0.000000,0.248049,0.390402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0043448415,0.000272074492,0.1,0.00346169592
8,2+4,0.000000,0.000000,0.754660,0.503080,0.000000,0.000000,0.217950,0.856684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00847518624,0.00040713656,0.1,0.00719938678
8,2+4,0.000000,0.000000,0.711759,0.589542,0.000000,0.000000,0.333721,0.970285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0138622462,0.000524648664,0.1,0.012292938
8,2+4,0.000000,0.000000,0.370636,0.667499,0.000000,0.000000,0.211481,0.544997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00501544531,0.000300991562,0.1,0.00408119395
8,2+4,0.000000,0.000000,0.200191,0.823316,0.000000,0.000000,0.305189,0.469889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00443152714,0.000285278466,0.1,0.00374342838
8,2+4,0.000000,0.000000,0.395723,0.744488,0.000000,0.000000,0.869246,0.137927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00648027975,0.000359164181,0.1,0.00537090171
9,2+5,0.000000,0.000000,0.520826,0.679840,0.000000,0.000000,0.000000,0.000000,0.631475,0.329204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00260339053,0.000224466431,0.1,0.00152238334
9,2+5,0.000000,0.000000,0.596822,0.195674,0.000000,0.000000,0.000000,0.000000,0.113275,0.478621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.000837974991,0.000122575916,0.1,0.00051361777
9,2+5,0.000000,0.000000,0.908047,0.459614,0.000000,0.000000,0.000000,0.000000,0.460122,0.965294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0073861036,0.000340619253,0.1,0.00545796616
9,2+5,0.000000,0.000000,0.159925,0.982309,0.000000,0.000000,0.000000,0.000000,0.696380,0.513456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00402216456,0.000253451237,0.1,0.00300554876
9,2+5,0.000000,0.000000,0.990424,0.794819,0.000000,0.000000,0.000000,0.000000,0.195380,0.304772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00448167642,0.000239215774,0.1,0.00489004872
9,2+5,0.000000,0.000000,0.408282,0.961955,0.000000,0.000000,0.000000,0.000000,0.352547,0.880423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00338426154,0.0002539323,0.1,0.00208532014
9,2+5,0.000000,0.000000,0.767582,0.759225,0.000000,0.000000,0.000000,0.000000,0.445481,0.978507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00760327678,0.000338978105,0.1,0.00520685048
9,2+5,0.000000,0.000000,0.826080,0.356496,0.000000,0.000000,0.000000,0.000000,0.412330,0.944521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0071265624,0.000386092495,0.1,0.00548108052
10,2+6,0.000000,0.000000,0.810991,0.337073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203301,0.370469,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00123865557,0.000145005216,0.1,0.00174067247
10,2+6,0.000000,0.000000,0.323430,0.394863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270300,0.861106,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00117733104,0.000129402378,0.1,0.000948944962
10,2+6,0.000000,0.000000,0.579942,0.619505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.861369,0.700561,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00260285767,0.000184396215,0.1,0.00212709788
10,2+6,0.000000,0.000000,0.710662,0.926312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867371,0.258108,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00239469712,0.00020618387,0.1,0.00386239934
10,2+6,0.000000,0.000000,0.964584,0.177183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146675,0.249485,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00114286718,0.000133719573,0.1,0.00162109857
10,2+6,0.000000,0.000000,0.912979,0.143115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581680,0.456560,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0010501109,0.000128298767,0.1,0.00135222985
10,2+6,0.000000,0.000000,0.772733,0.111447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.655493,0.992084,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00891748464,0.000456334476,0.1,0.00817474669
10,2+6,0.000000,0.000000,0.948591,0.466151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916091,0.670531,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00150491884,0.000159963078,0.1,0.00158942042
11,2+7,0.000000,0.000000,0.452888,0.206627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898759,0.449764,0.000000,0.000000,-3.4366806e-05,0.00824669133,0.000437421998,0.1,0.00916128933
11,2+7,0.000000,0.000000,0.339803,0.398693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650159,0.535080,0.000000,0.000000,-3.4366806e-05,0.00812607263,0.000339850182,0.1,0.00945715317
11,2+7,0.000000,0.000000,0.112723,0.616154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.670273,0.559333,0.000000,0.000000,-3.4366806e-05,0.00911751062,0.000382324652,0.1,0.00980529131
11,2+7,0.000000,0.000000,0.406737,0.414103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.862381,0.385728,0.000000,0.000000,-3.4366806e-05,0.00735947597,0.000375857356,0.1,0.00891990637
11,2+7,0.000000,0.000000,0.119117,0.131746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.861336,0.903427,0.000000,0.000000,-3.4366806e-05,0.0213188147,0.000836427847,0.1,0.0206880753
11,2+7,0.000000,0.000000,0.789492,0.372733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100561,0.465114,0.000000,0.000000,-3.4366806e-05,0.00680345512,0.000349103519,0.1,0.0075546427
11,2+7,0.000000,0.000000,0.284441,0.954363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.603061,0.752883,0.000000,0.000000,-3.4366806e-05,0.015218768,0.000618547651,0.1,0.0178354271
11,2+7,0.000000,0.000000,0.717329,0.557468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.658382,0.624091,0.000000,0.000000,-3.4366806e-05,0.0150321939,0.000543336113,0.1,0.0181903688
12,2+8,0.000000,0.000000,0.881479,0.568155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196227,0.765275,-3.4366806e-05,0.0364086348,0.00109788377,0.1,0.0339016431
12,2+8,0.000000,0.000000,0.758164,0.665743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.393819,0.158031,-3.4366806e-05,0.0201182289,0.000975132409,0.1,0.0176965434
12,2+8,0.000000,0.000000,0.783642,0.946572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113490,0.681879,-3.4366806e-05,0.0262512368,0.000923788042,0.1,0.021555877
12,2+8,0.000000,0.000000,0.547941,0.420784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.652409,0.481820,-3.4366806e-05,0.0506721197,0.00145234589,0.1,0.0485849815
12,2+8,0.000000,0.000000,0.988752,0.849542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335793,0.107149,-3.4366806e-05,0.0136100138,0.00089622717,0.1,0.0107921374
12,2+8,0.000000,0.000000,0.614789,0.544006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.723619,0.423520,-3.4366806e-05,0.0555100912,0.00183310275,0.1,0.0523164767
12,2+8,0.000000,0.000000,0.556922,0.646565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537553,0.192274,-3.4366806e-05,0.025561953,0.000864429187,0.1,0.0240083187
12,2+8,0.000000,0.000000,0.998748,0.719763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901149,0.104480,-3.4366806e-05,0.0296476406,0.000969011294,0.1,0.0253918416
13,3+4,0.000000,0.000000,0.000000,0.000000,0.616081,0.258394,0.174136,0.944730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00820384251,0.000381046256,0.1,0.00794260675
13,3+4,0.000000,0.000000,0.000000,0.000000,0.345573,0.342840,0.912016,0.180386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00777681728,0.000353689912,0.1,0.00706437392
13,3+4,0.000000,0.000000,0.000000,0.000000,0.155836,0.747789,0.627070,0.238212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0069570297,0.0003493462,0.1,0.00593512934
13,3+4,0.000000,0.000000,0.000000,0.000000,0.650704,0.639895,0.887586,0.105146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0107936728,0.00046372359,0.1,0.00898526459
13,3+4,0.000000,0.000000,0.000000,0.000000,0.622698,0.865866,0.995625,0.223470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0179217557,0.000631564792,0.1,0.0155842389
13,3+4,0.000000,0.000000,0.000000,0.000000,0.451467,0.866516,0.283625,0.763843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0130234387,0.000620165168,0.1,0.0116095911
13,3+4,0.000000,0.000000,0.000000,0.000000,0.783706,0.624761,0.436704,0.489663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0132110664,0.000449151068,0.1,0.0118079285
13,3+4,0.000000,0.000000,0.000000,0.000000,0.703876,0.537336,0.528673,0.787619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0194322463,0.000551537056,0.1,0.0183788484
14,3+5,0.000000,0.000000,0.000000,0.000000,0.517174,0.469775,0.000000,0.000000,0.850428,0.797328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.0204779473,0.000722758456,0.1,0.0194382142
14,3+5,0.000000,0.000000,0.000000,0.000000,0.454930,0.933300,0.000000,0.000000,0.329869,0.933292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.4366806e-05,0.00846318443,0.000382422105,0.1,0.00795951643
