trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,1,0.9,0.277778,0.25,0.00920846832,0.000369001007,0.0400719
0,1,0.6,0.416667,0.25,0.00892180164,0.00038148255,0.0427585
0,1,0.7,0.357143,0.25,0.00905998143,0.000377052491,0.0416174
0,1,1,0.25,0.25,0.00905227085,0.000390604911,0.0431499
0,1,0.8,0.3125,0.25,0.00909730371,0.000395512879,0.0434758
0,1,0.5,0.5,0.25,0.00876997398,0.000348564698,0.0397452
0,1,0.277,0.902527,0.25,0.00811333908,0.000361179967,0.0445168
0,1,0.357,0.70028,0.25,0.00850293271,0.000408169077,0.0480033
0,1,1,0,0,0.000480266405,0.000103598268,0.21571
0,1,0,1,0,-5.55236874e-05,4.29861083e-05,0.774194
0,1,0.5,0,0,6.62460976e-05,5.86405498e-05,0.885193
0,1,0,0.5,0,-8.770347e-05,3.89610278e-05,0.444236
0,1,0,0,0,-9.19207664e-05,3.69467336e-05,0.401941
1,1,0.9,0.277778,0.25,0.00913288669,0.000380736727,0.0416885
1,1,0.6,0.416667,0.25,0.0089732082,0.000368660231,0.0410846
1,1,0.7,0.357143,0.25,0.00904157444,0.000382381868,0.0422915
1,1,1,0.25,0.25,0.00906073694,0.00035139408,0.0387821
1,1,0.8,0.3125,0.25,0.00904275297,0.00036876967,0.0407807
1,1,0.5,0.5,0.25,0.00880960476,0.000337253977,0.0382825
1,1,0.277,0.902527,0.25,0.00820424782,0.000372538552,0.045408
1,1,0.357,0.70028,0.25,0.00851768115,0.00040450225,0.0474897
1,1,1,0,0,0.000487559066,0.000100173242,0.205459
1,1,0,1,0,-5.63582926e-05,4.75425937e-05,0.843578
1,1,0.5,0,0,7.32869408e-05,5.60761278e-05,0.765159
1,1,0,0.5,0,-7.83219706e-05,4.31215336e-05,0.550568
1,1,0,0,0,-9.61008169e-05,4.1006153e-05,0.426699
2,1,0.9,0.277778,0.25,0.00913256368,0.000368313544,0.0403297
2,1,0.6,0.416667,0.25,0.0089131919,0.000397902114,0.0446419
2,1,0.7,0.357143,0.25,0.00890238009,0.000374420056,0.0420584
2,1,1,0.25,0.25,0.00902894203,0.000360750222,0.0399549
2,1,0.8,0.3125,0.25,0.00895881087,0.000378362632,0.0422336
2,1,0.5,0.5,0.25,0.00884073073,0.000363536749,0.0411207
2,1,0.277,0.902527,0.25,0.00815777989,0.000371335104,0.0455191
2,1,0.357,0.70028,0.25,0.00843201927,0.000356797947,0.0423147
2,1,1,0,0,0.000462252096,0.000105008018,0.227166
0,2,0.9,0.277778,0.25,0.00787265564,0.000367118311,0.0466321
0,2,0.6,0.416667,0.25,0.00808784492,0.000350950425,0.0433923
0,2,0.7,0.357143,0.25,0.00802364088,0.000366110757,0.045629
0,2,1,0.25,0.25,0.00788790164,0.00035359144,0.0448271
0,2,0.8,0.3125,0.25,0.0080009497,0.000365734477,0.0457114
0,2,0.5,0.5,0.25,0.00810383903,0.000354733054,0.0437735
0,2,0.277,0.902527,0.25,0.00793057633,0.000352159058,0.0444052
0,2,0.357,0.70028,0.25,0.00803928239,0.000358910995,0.0446447
0,2,1,0,0,-7.89254315e-05,4.03953622e-05,0.511817
0,2,0,1,0,-7.73816621e-05,4.04414099e-05,0.522623
0,2,0.5,0,0,-8.20483756e-05,4.11663401e-05,0.501733
0,2,0,0.5,0,-7.50202349e-05,4.2009829e-05,0.55998
0,2,0,0,0,-8.84058685e-05,4.01952882e-05,0.454668
1,2,0.9,0.277778,0.25,0.00794038373,0.000363198512,0.0457407
1,2,0.6,0.416667,0.25,0.00808188137,0.000362518647,0.0448557
1,2,0.7,0.357143,0.25,0.00797798483,0.000356991399,0.0447471
1,2,1,0.25,0.25,0.00797558406,0.00035240604,0.0441856
1,2,0.8,0.3125,0.25,0.00788402693,0.000359974898,0.0456588
1,2,0.5,0.5,0.25,0.00807358946,0.000330524658,0.040939
1,2,0.277,0.902527,0.25,0.0078732329,0.000368989417,0.0468663
1,2,0.357,0.70028,0.25,0.00806702762,0.000377169108,0.0467544
1,2,1,0,0,-8.87295346e-05,4.19184971e-05,0.47243
