trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,2,1,1,1,0.030982475,0.000863814126,0.0278807
0,2,1,0.9,0.9,0.0284304124,0.000816662072,0.0287249
0,2,1,0.7,0.7,0.0222735197,0.000702651146,0.0315465
0,2,1,0.45,0.45,0.0143594777,0.000492771495,0.0343168
0,2,1,0.25,0.25,0.00793779588,0.000336932345,0.0424466
0,2,0.5,0.5,0.25,0.00809565526,0.000390838972,0.0482776
0,2,1,0.2,0.2,0.00616341208,0.000334023975,0.0541947
0,2,1,0,0,-8.0455816e-05,3.72928353e-05,0.463519
0,2,0,1,0,-7.22134141e-05,3.9438297e-05,0.546135
0,2,0.5,0,0,-7.64044728e-05,3.80143526e-05,0.497541
0,2,0,0.5,0,-8.29921642e-05,4.14962955e-05,0.500003
0,2,0,0,0,-9.32301564e-05,3.82449648e-05,0.410221
1,2,1,1,1,0.0312475947,0.000957688956,0.0306484
1,2,1,0.9,0.9,0.0283100678,0.000851449397,0.0300759
1,2,1,0.7,0.7,0.0224422658,0.000819282049,0.0365062
1,2,1,0.45,0.45,0.0143492203,0.000509754686,0.0355249
1,2,1,0.25,0.25,0.00798769053,0.00036929939,0.0462336
1,2,0.5,0.5,0.25,0.00807456906,0.000366027155,0.0453309
1,2,1,0.2,0.2,0.0061623037,0.000326372202,0.0529627
1,2,1,0,0,-7.54853101e-05,4.00494816e-05,0.53056
1,2,0,1,0,-7.71461915e-05,3.8844485e-05,0.503518
1,2,0.5,0,0,-8.33912229e-05,4.03180809e-05,0.483481
1,2,0,0.5,0,-7.56421961e-05,3.96760319e-05,0.524522
1,2,0,0,0,-9.22285363e-05,3.5855464e-05,0.388768
2,2,1,0.9,0.9,0.028034247,0.000795748296,0.0283849
2,2,1,0.7,0.7,0.0221971859,0.000728265001,0.0328089
2,2,1,0.45,0.45,0.0142738644,0.000472530266,0.0331046
2,2,1,0.25,0.25,0.00802787585,0.000377930683,0.0470773
2,2,0.5,0.5,0.25,0.00818188954,0.000404710001,0.0494641
2,2,1,0.2,0.2,0.00618167951,0.000364371272,0.0589437
2,2,1,0,0,-7.62950557e-05,3.80841329e-05,0.499169
3,2,1,0.9,0.9,0.02802681,0.000744753038,0.0265729
3,2,1,0.7,0.7,0.0222679688,0.000662501377,0.0297513
3,2,1,0.45,0.45,0.0143723064,0.000523367635,0.036415
3,2,1,0.2,0.2,0.00622754127,0.000329998343,0.0529901
4,2,1,0.9,0.9,0.0278053143,0.000859787139,0.0309217
5,2,1,0.9,0.9,0.0282581087,0.000779433723,0.0275827
0,3,1,1,1,0.0321415871,0.000942737359,0.0293308
0,3,1,0.9,0.9,0.0292255317,0.000842237928,0.0288186
