wavelength_m,power_W
7.74008e-07,0.00136985029
7.74016e-07,0.00142323775
7.74024e-07,0.00146399606
7.74032e-07,0.00148618453
7.7404e-07,0.00151005243
7.74048e-07,0.00153188548
7.74056e-07,0.00152612592
7.74064e-07,0.00149013757
7.74072e-07,0.00146896192
7.7408e-07,0.00145797729
7.74088e-07,0.00147069793
7.74096e-07,0.00151540106
7.74104e-07,0.00158221763
7.74112e-07,0.00165975849
7.7412e-07,0.0017155833
7.74128e-07,0.00174274202
7.74136e-07,0.00175982192
7.74144e-07,0.00178234584
7.74152e-07,0.00179553471
7.7416e-07,0.00178677878
7.74168e-07,0.00176339377
7.74176e-07,0.00172764936
7.74184e-07,0.00167921806
7.74192e-07,0.00161716974
7.742e-07,0.00158564413
7.74208e-07,0.00157612038
7.74216e-07,0.00157893426
7.74224e-07,0.00158627579
7.74232e-07,0.00161420403
7.7424e-07,0.001655418
7.74248e-07,0.00170098968
7.74256e-07,0.00172642415
7.74264e-07,0.00172882827
7.74272e-07,0.00169502692
7.7428e-07,0.00163090894
7.74288e-07,0.00154296202
7.74296e-07,0.00145269277
7.74304e-07,0.00135409135
7.74312e-07,0.00128181034
7.7432e-07,0.00123248864
7.74328e-07,0.00120655048
7.74336e-07,0.00120513702
7.74344e-07,0.00126375567
7.74352e-07,0.00137216171
7.7436e-07,0.00151607426
7.74368e-07,0.0016375296
7.74376e-07,0.00173183484
7.74384e-07,0.00182901233
7.74392e-07,0.00189765355
7.744e-07,0.00193993098
7.74408e-07,0.00196669767
7.74416e-07,0.00196820899
7.74424e-07,0.00195477831
7.74432e-07,0.00193807002
7.7444e-07,0.00192462818
7.74448e-07,0.00192141854
7.74456e-07,0.00194127642
7.74464e-07,0.00200194121
7.74472e-07,0.00210593708
7.7448e-07,0.0022189435
7.74488e-07,0.00231997162
7.74496e-07,0.00240732016
7.74504e-07,0.00250379463
7.74512e-07,0.00259264831
7.7452e-07,0.0026290633
7.74528e-07,0.00261884653
7.74536e-07,0.00267052618
7.74544e-07,0.00268521277
7.74552e-07,0.00262475474
7.7456e-07,0.00263205682
7.74568e-07,0.00264642835
7.74576e-07,0.00268148887
7.74584e-07,0.00273500869
7.74592e-07,0.00277781693
7.746e-07,0.002828802
7.74608e-07,0.00285459982
7.74616e-07,0.00284796764
7.74624e-07,0.00285617364
7.74632e-07,0.00285442804
7.7464e-07,0.00283321249
7.74648e-07,0.00280545839
7.74656e-07,0.00279592662
7.74664e-07,0.00273762202
7.74672e-07,0.00261124112
7.7468e-07,0.00246825441
7.74688e-07,0.00234644922
7.74696e-07,0.00224172924
7.74704e-07,0.00216159774
7.74712e-07,0.00211788103
7.7472e-07,0.00211375209
7.74728e-07,0.00217588297
7.74736e-07,0.00226102854
7.74744e-07,0.00237958083
7.74752e-07,0.00249635044
7.7476e-07,0.00259335787
7.74768e-07,0.00271075958
7.74776e-07,0.00278992455
7.74784e-07,0.00285120968
7.74792e-07,0.00285123989
7.748e-07,0.00277735276
7.74808e-07,0.00267693293
7.74816e-07,0.00256918659
7.74824e-07,0.00246664334
7.74832e-07,0.00236996795
7.7484e-07,0.00230031603
7.74848e-07,0.00224555405
7.74856e-07,0.00222447414
7.74864e-07,0.0022348539
7.74872e-07,0.0022544426
7.7488e-07,0.00231889855
7.74888e-07,0.0024015622
7.74896e-07,0.00249898685
7.74904e-07,0.00258776494
7.74912e-07,0.0026967709
