trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,voltage_sem_v,sem_ratio
0,3,1,0.5,0.5,0.00288369,0.000646405879,4.5707798e-05,0.0158505
0,3,1,0.4,0.4,0.00261013034,0.000796289781,5.63061904e-05,0.0215722
0,3,1,0.3,0.3,0.00198541109,0.000913014464,6.45598719e-05,0.0325171
0,3,1,0.2,0.2,0.00174361613,0.000716609349,5.0671933e-05,0.0290614
0,3,1,0.1,0.1,0.00132130603,0.000632022671,4.46907516e-05,0.0338232
0,3,0,1,0,0.000966912013,0.000707420198,3.95459913e-05,0.0408993
0,3,0,0.9,0,0.000947412752,0.000863995238,4.82988021e-05,0.0509797
0,3,0,0.8,0,0.000919738211,0.00125895234,7.03775751e-05,0.0765191
0,3,0,0.7,0,0.00092441915,0.000720650125,4.02855667e-05,0.0435793
0,3,0,0.6,0,0.000905088591,0.000750590642,4.19592925e-05,0.0463593
0,3,0,0.5,0,0.000898324506,0.000893075738,4.99244515e-05,0.0555751
0,3,0,0.4,0,0.000876982295,0.00105456907,5.89522034e-05,0.0672217
0,3,0,0.3,0,0.000860269829,0.000571577755,3.19521679e-05,0.037142
0,3,0,0.2,0,0.000871554426,0.000706859536,3.95146493e-05,0.0453381
0,3,0,0.1,0,0.000941760875,0.00067969738,3.79962387e-05,0.040346
0,3,1,0,0,0.000986584221,0.00092821062,5.18885511e-05,0.0525941
0,3,0.9,0,0,0.000992540975,0.00093684897,5.23714495e-05,0.052765
0,3,0.8,0,0,0.000960758701,0.000599048866,3.34878497e-05,0.0348556
0,3,0.7,0,0,0.000966494916,0.00055359731,3.09470304e-05,0.0320199
0,3,0.6,0,0,0.000976204805,0.000968320841,5.41307806e-05,0.0554502
0,3,0.5,0,0,0.000943423138,0.000582392656,3.25567392e-05,0.0345092
0,3,0.4,0,0,0.000927542692,0.000715225797,3.99823375e-05,0.0431057
0,3,0.3,0,0,0.000906607048,0.000628695773,3.51451621e-05,0.0387656
0,3,0.2,0,0,0.000916956526,0.00112838406,6.30785865e-05,0.0687913
0,3,0.1,0,0,0.000878276304,0.000774542179,4.32982241e-05,0.0492991
0,3,0,0,0,0.000902439312,0.000883711016,4.94009476e-05,0.0547416
0,5,1,1,1,0.0048134848,0.000981219466,6.93826938e-05,0.0144142
0,5,1,0.9,0.9,0.00445666551,0.00118715379,8.39444492e-05,0.0188357
0,5,1,0.8,0.8,0.00356151226,0.00101267218,7.16067362e-05,0.0201057
0,5,1,0.7,0.7,0.00361163146,0.000791928394,5.59977938e-05,0.0155048
0,5,1,0.6,0.6,0.00336918692,0.00153230743,0.000108350497,0.0321592
0,5,1,0.5,0.5,0.00294063573,0.000729417674,5.15776184e-05,0.0175396
0,5,1,0.4,0.4,0.00231497085,0.000665182779,4.70355254e-05,0.020318
0,5,1,0.3,0.3,0.00219405399,0.000831669855,5.88079395e-05,0.0268033
0,5,1,0.2,0.2,0.00171337673,0.000751560434,5.3143348e-05,0.0310167
0,5,1,0.1,0.1,0.00129672416,0.000740412302,5.23550559e-05,0.0403749
0,5,0,1,0,0.000944467899,0.000964411823,5.39122599e-05,0.0570822
0,5,0,0.9,0,0.000912939099,0.000811134679,4.5343807e-05,0.0496679
0,5,0,0.8,0,0.000966013423,0.000819166555,4.57928025e-05,0.0474039
0,5,0,0.7,0,0.000977160141,0.000792296332,4.42907114e-05,0.0453259
0,5,0,0.6,0,0.000868373486,0.000834937059,4.66744005e-05,0.0537492
0,5,0,0.5,0,0.00085486369,0.00089803246,5.02015406e-05,0.0587246
0,5,0,0.4,0,0.000811791962,0.000715937899,4.00221452e-05,0.049301
0,5,0,0.3,0,0.000866514397,0.00074119022,4.14337929e-05,0.0478166
0,5,0,0.2,0,0.000858998231,0.000514053167,2.87364457e-05,0.0334534
0,5,0,0.1,0,0.000872583223,0.00145114195,8.11213014e-05,0.0929668
0,5,1,0,0,0.000866095915,0.00165994856,9.27939453e-05,0.10714
0,5,0.9,0,0,0.000832220442,0.00110571432,6.18113095e-05,0.0742728
0,5,0.8,0,0,0.000822423256,0.000798292519,4.46259084e-05,0.0542615
0,5,0.7,0,0,0.000960892564,0.00061905509,3.46062316e-05,0.0360147
0,5,0.6,0,0,0.000856823135,0.000984169257,5.5016734e-05,0.0642101
0,5,0.5,0,0,0.00089974403,0.000592323948,3.31119153e-05,0.0368015
0,5,0.4,0,0,0.000909355939,0.000588062592,3.28736983e-05,0.0361505
0,5,0.3,0,0,0.000886604278,0.000599636809,3.35207167e-05,0.037808
0,5,0.2,0,0,0.00085792321,0.00138763932,7.75713963e-05,0.0904176
0,5,0.1,0,0,0.000688606696,0.00133773863,7.47818628e-05,0.108599
0,5,0,0,0,0.000853797197,0.000674828215,3.77240441e-05,0.0441838
0,7,1,1,1,0.00436395673,0.000730042942,5.16218315e-05,0.0118291
0,7,1,0.9,0.9,0.0042111841,0.00101186192,7.15494422e-05,0.0169903
0,7,1,0.8,0.8,0.00392961966,0.00121249004,8.57359929e-05,0.0218179
0,7,1,0.7,0.7,0.00317702839,0.00209713602,0.00014828991,0.0466757
0,7,1,0.6,0.6,0.00354066759,0.002019812,0.000142822276,0.0403377
0,7,1,0.5,0.5,0.00301800287,0.00215468299,0.000152359096,0.0504834
0,7,1,0.4,0.4,0.00248048203,0.00168596837,0.000119215967,0.0480616
0,7,1,0.3,0.3,0.00201426008,0.000819776789,5.79669727e-05,0.0287783
0,7,1,0.2,0.2,0.00176698358,0.00070146254,4.96008919e-05,0.0280709
0,7,1,0.1,0.1,0.00138987118,0.000785933622,5.55738994e-05,0.0399849
0,7,0,1,0,0.000997232946,0.000591605334,3.30717436e-05,0.0331635
0,7,0,0.9,0,0.000893964962,0.000920677172,5.14674186e-05,0.0575721
0,7,0,0.8,0,0.000811102456,0.000955184203,5.33964202e-05,0.0658319
0,7,0,0.7,0,0.000962209413,0.000930442462,5.20133149e-05,0.0540561
0,7,0,0.6,0,0.000952812061,0.000594677892,3.32435048e-05,0.0348899
0,7,0,0.5,0,0.000803846217,0.00132083245,7.38367784e-05,0.0918544
0,7,0,0.4,0,0.000898143005,0.00090103568,5.03694258e-05,0.0560817
0,7,0,0.3,0,0.000813696946,0.000551183996,3.08121221e-05,0.0378668
0,7,0,0.2,0,0.000927371632,0.000934699174,5.22512723e-05,0.0563434
0,7,0,0.1,0,0.000849511162,0.000914894279,5.1144145e-05,0.0602042
0,7,1,0,0,0.000900873897,0.000661349232,3.6970546e-05,0.0410385
0,7,0.9,0,0,0.000884403196,0.00132867774,7.42753437e-05,0.0839836
0,7,0.8,0,0,0.000875332372,0.000602133993,3.36603135e-05,0.0384543
0,7,0.7,0,0,0.00091811967,0.000644257809,3.60151064e-05,0.039227
0,7,0.6,0,0,0.000890906057,0.000616994384,3.44910346e-05,0.0387146
0,7,0.5,0,0,0.000910082231,0.000787742569,4.40361483e-05,0.048387
0,7,0.4,0,0,0.000908838211,0.000566719091,3.16805603e-05,0.0348583
0,7,0.3,0,0,0.000941835917,0.000792081717,4.42787141e-05,0.0470132
0,7,0.2,0,0,0.000897638692,0.00152346131,8.51640762e-05,0.0948757
0,7,0.1,0,0,0.000790383493,0.000728700108,4.07355744e-05,0.051539
0,7,0,0,0,0.000848441731,0.000792347848,4.42935912e-05,0.0522058
