trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,voltage_sem_v,sem_ratio
0,1,0,0,0,0.00264704199,0.00143023401,0.000101132817,0.038206
0,1,0.1,0,0,0.00271941661,0.00110509753,7.81421955e-05,0.0287349
0,1,0.2,0,0,0.00284064698,0.00121857728,8.6166426e-05,0.0303334
0,1,0.3,0,0,0.00346137815,0.00141922354,0.000100354259,0.0289926
0,1,0.4,0,0,0.0032438372,0.00121085504,8.56203808e-05,0.0263948
0,1,0.5,0,0,0.00330562764,0.00128661669,9.09775384e-05,0.027522
0,1,0.6,0,0,0.00344289169,0.00161580872,0.00011425493,0.0331857
0,1,0.7,0,0,0.00367077118,0.00160675633,0.00011361483,0.0309512
0,1,0.8,0,0,0.00427074386,0.00190945394,0.000135018783,0.0316148
0,1,0.9,0,0,0.00396239554,0.00142941495,0.0001010749,0.0255085
0,1,1,0,0,0.00432420291,0.00152986336,0.000108177676,0.0250168
0,1,0,0.1,0,0.00270966046,0.00128849358,9.11102545e-05,0.0336242
0,1,0,0.2,0,0.00275744767,0.00124612158,8.81141018e-05,0.0319549
0,1,0,0.3,0,0.00302740264,0.00140960046,9.96738046e-05,0.0329239
0,1,0,0.4,0,0.00303091786,0.00122659884,8.67336356e-05,0.0286163
0,1,0,0.5,0,0.00354915748,0.00137889081,9.75023041e-05,0.027472
0,1,0,0.6,0,0.00358997129,0.00132696198,9.38303815e-05,0.0261368
0,1,0,0.7,0,0.00369088822,0.00140194816,9.91327053e-05,0.0268588
0,1,0,0.8,0,0.00432661052,0.00165477065,0.000117009955,0.0270443
0,1,0,0.9,0,0.00428713142,0.0016790405,0.000118726092,0.0276936
0,1,0,1,0,0.00414402898,0.00200853116,0.0001420246,0.0342721
0,1,1,0.1,0.1,0.00512666078,0.00233636477,0.000184705853,0.0360285
0,1,1,0.2,0.2,0.00495742378,0.00222885773,0.000176206675,0.035544
0,1,1,0.3,0.3,0.00513664072,0.00205840664,0.000162731333,0.0316805
0,1,1,0.4,0.4,0.00555228736,0.00178722574,0.000141292601,0.0254476
0,1,1,0.5,0.5,0.00604675861,0.00179176598,0.000141651538,0.023426
0,1,1,0.6,0.6,0.00603800518,0.00165609644,0.000130925919,0.0216836
0,1,1,0.7,0.7,0.00638451526,0.00175833949,0.000139008942,0.0217728
0,1,1,0.8,0.8,0.00670945241,0.00171426569,0.000135524603,0.0201991
0,1,1,0.9,0.9,0.00670267676,0.00178514889,0.000141128411,0.0210555
0,1,1,1,1,0.00700502224,0.00190396999,0.000150522044,0.0214877
0,3,0,0,0,0.00255448454,0.00121654977,8.60230592e-05,0.0336753
0,3,0.1,0,0,0.00266199349,0.00126661826,8.95634362e-05,0.0336452
0,3,0.2,0,0,0.0029737776,0.00111095009,7.85560342e-05,0.0264162
0,3,0.3,0,0,0.00315130261,0.00131066979,9.26783499e-05,0.0294095
0,3,0.4,0,0,0.00343399453,0.00188736833,0.000133457094,0.0388635
0,3,0.5,0,0,0.00363895335,0.00146774415,0.000103785184,0.0285206
0,3,0.6,0,0,0.00371349779,0.00131590313,9.30484028e-05,0.0250568
0,3,0.7,0,0,0.00402599467,0.00144011994,0.000101831858,0.0252936
0,3,0.8,0,0,0.00412778962,0.00144621635,0.000102262939,0.0247743
0,3,0.9,0,0,0.00442199756,0.00199055164,0.000140753256,0.0318302
0,3,1,0,0,0.00416882468,0.00154470992,0.000109227486,0.026201
0,3,0,0.1,0,0.00254701237,0.001123704,7.94578716e-05,0.0311965
0,3,0,0.2,0,0.00268301089,0.00102748802,7.26543745e-05,0.0270794
0,3,0,0.3,0,0.00294225302,0.00141831397,0.000100289942,0.0340861
0,3,0,0.4,0,0.00291110061,0.00132819429,9.3917519e-05,0.0322619
0,3,0,0.5,0,0.00330406437,0.00139434833,9.85953161e-05,0.0298406
0,3,0,0.6,0,0.00360760574,0.00167050793,0.000118122749,0.0327427
0,3,0,0.7,0,0.0038209467,0.00139146693,9.839157e-05,0.0257506
0,3,0,0.8,0,0.00391560244,0.00159451538,0.000112749264,0.0287949
0,3,0,0.9,0,0.00396126128,0.00141073732,9.97541924e-05,0.0251824
0,3,0,1,0,0.00421618338,0.00147284954,0.00010414619,0.0247015
0,3,1,0.1,0.1,0.00424585394,0.00158187486,0.000125058188,0.0294542
0,3,1,0.2,0.2,0.0046578593,0.00146873137,0.00011611341,0.0249285
0,3,1,0.3,0.3,0.00519786219,0.00141421602,0.000111803593,0.0215095
0,3,1,0.4,0.4,0.00485389553,0.00160317191,0.000126741868,0.0261114
0,3,1,0.5,0.5,0.00515891029,0.00158026964,0.000124931284,0.0242166
0,3,1,0.6,0.6,0.00573530575,0.00195189172,0.000154310589,0.0269054
0,3,1,0.7,0.7,0.00590334968,0.00231774411,0.000183233761,0.0310389
0,3,1,0.8,0.8,0.0061801143,0.00166398468,0.000131549539,0.0212859
0,3,1,0.9,0.9,0.00663343403,0.00172866356,0.000136662854,0.0206021
0,3,1,1,1,0.00678891485,0.00158902656,0.00012562358,0.0185042
0,4,0,0,0,0.00255584178,0.00128426679,9.08113759e-05,0.0355309
0,4,0.1,0,0,0.00274959898,0.00108775486,7.69158837e-05,0.0279735
0,4,0.2,0,0,0.00287259153,0.00126222597,8.92528543e-05,0.0310705
0,4,0.3,0,0,0.00305889025,0.00140175995,9.91193963e-05,0.0324037
0,4,0.4,0,0,0.00323226408,0.00141826942,0.000100286792,0.0310268
0,4,0.5,0,0,0.00352189832,0.00118754343,8.39720014e-05,0.0238428
0,4,0.6,0,0,0.00378564254,0.00137504577,9.72304185e-05,0.025684
0,4,0.7,0,0,0.00369300034,0.0014302596,0.000101134626,0.0273855
0,4,0.8,0,0,0.00368552153,0.0013817517,9.77045995e-05,0.0265104
0,4,0.9,0,0,0.00376013883,0.00133387743,9.43193775e-05,0.025084
0,4,1,0,0,0.00412410521,0.00154530611,0.000109269643,0.0264954
0,4,0,0.1,0,0.00266001954,0.0011439303,8.0888087e-05,0.0304088
0,4,0,0.2,0,0.00297666189,0.00134272785,9.49451967e-05,0.0318965
0,4,0,0.3,0,0.00296428827,0.00114747029,8.11384023e-05,0.027372
0,4,0,0.4,0,0.00315214186,0.00127755271,9.03366186e-05,0.0286588
0,4,0,0.5,0,0.00345082774,0.00131120892,9.27164717e-05,0.0268679
0,4,0,0.6,0,0.0035312689,0.00159267738,0.000112619298,0.031892
0,4,0,0.7,0,0.00350942305,0.00149778851,0.000105909641,0.0301786
0,4,0,0.8,0,0.00377442702,0.00136321373,9.63937674e-05,0.0255386
0,4,0,0.9,0,0.00405628332,0.0015560382,0.000110028516,0.0271255
0,4,0,1,0,0.00402626757,0.00159633657,0.000112878042,0.0280354
0,4,1,0.1,0.1,0.00454965089,0.00131790832,0.000104189801,0.0229006
0,4,1,0.2,0.2,0.00456395494,0.00149672879,0.000118326801,0.0259264
0,4,1,0.3,0.3,0.00504008171,0.00163374543,0.000129158917,0.0256264
0,4,1,0.4,0.4,0.00519484158,0.00164595511,0.000130124177,0.0250487
0,4,1,0.5,0.5,0.00545724711,0.00150368726,0.000118876916,0.0217833
0,4,1,0.6,0.6,0.00533198524,0.00158945541,0.000125657484,0.0235667
