block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3+4+5+6+7+8,0.986622,0.718459,0.600900,0.393436,0.318237,0.713270,0.881204,0.310842,0.924683,0.183501,0.145862,0.708002,0.629990,0.426703,-1.98088381e-05,0.0271896007,0.00110671433,0.1,0.0259522293
0,2+3+4+5+6+7+8,0.713791,0.416327,0.658245,0.788062,0.394988,0.231951,0.833773,0.567749,0.764206,0.815171,0.529490,0.440855,0.762168,0.629279,-1.98088381e-05,0.0250073958,0.000993773805,0.1,0.0237478911
0,2+3+4+5+6+7+8,0.925229,0.902017,0.644608,0.775643,0.524863,0.658037,0.188221,0.513570,0.170749,0.232054,0.650103,0.212815,0.284154,0.832803,-1.98088381e-05,0.0463281837,0.00146163346,0.1,0.0489988247
0,2+3+4+5+6+7+8,0.559792,0.378624,0.718795,0.401388,0.535576,0.863665,0.508548,0.824939,0.580663,0.300668,0.992645,0.678497,0.478445,0.644508,-1.98088381e-05,0.0107897275,0.000649965637,0.1,0.00993884719
0,2+3+4+5+6+7+8,0.725446,0.921585,0.882286,0.958546,0.700631,0.785463,0.540043,0.893775,0.164738,0.752794,0.399945,0.517487,0.235287,0.567303,-1.98088381e-05,0.0471322994,0.0017337373,0.1,0.0459329199
0,2+3+4+5+6+7+8,0.848869,0.312672,0.233432,0.811636,0.461400,0.967678,0.373581,0.322688,0.879737,0.432667,0.656961,0.501295,0.340871,0.734305,-1.98088381e-05,0.0155125946,0.000623715301,0.1,0.0159753146
0,2+3+4+5+6+7+8,0.946603,0.727565,0.601840,0.299690,0.396514,0.417230,0.860458,0.134939,0.491823,0.623730,0.782895,0.707174,0.923578,0.911302,-1.98088381e-05,0.0526566191,0.00129332751,0.1,0.054620878
0,2+3+4+5+6+7+8,0.380893,0.193031,0.514741,0.975343,0.514360,0.279074,0.946292,0.695458,0.192793,0.134318,0.491028,0.591422,0.645801,0.494739,-1.98088381e-05,0.0395432328,0.00169892215,0.1,0.0382293366
# step7_json,C:\Users\weishan\Desktop\RbONN\src\calib_data\run_0911_w25g20\calib_step7_result_0911_0351.json
# n_pairs,7
# drive,min=0.1,max=1,patterns=8,seed=4174222581
# status,complete
