block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3+4+5+6,0.774438,0.610596,0.163476,0.821884,0.674217,0.651659,0.165890,0.307690,0.213061,0.143298,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.009547056,0.000386081103,0.1,0.00886149686
0,2+3+4+5+6,0.138060,0.608459,0.225785,0.639328,0.547639,0.677071,0.497165,0.990890,0.609332,0.801955,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.0285315707,0.00108901097,0.1,0.0250349319
0,2+3+4+5+6,0.441675,0.136689,0.225365,0.252449,0.367343,0.530227,0.435276,0.375578,0.277720,0.256611,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.00690907583,0.000387571289,0.1,0.00599244307
0,2+3+4+5+6,0.777915,0.295709,0.585311,0.794889,0.489107,0.612395,0.206812,0.760148,0.950848,0.213647,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.0130817752,0.000517967204,0.1,0.00990397736
0,2+3+4+5+6,0.292049,0.443947,0.322385,0.561317,0.979360,0.124151,0.750435,0.519366,0.544687,0.756621,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.016850502,0.00074759995,0.1,0.0154690735
0,2+3+4+5+6,0.424486,0.292198,0.138654,0.786696,0.906516,0.668883,0.196463,0.560058,0.498682,0.352391,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.00812543859,0.00045330285,0.1,0.00689102755
0,2+3+4+5+6,0.546075,0.499624,0.797724,0.428368,0.823502,0.497964,0.296699,0.348367,0.898521,0.654925,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.0156616625,0.000707822029,0.1,0.0138121429
0,2+3+4+5+6,0.432573,0.164868,0.376399,0.183106,0.618370,0.883086,0.611378,0.254771,0.515391,0.896100,0.000000,0.000000,0.000000,0.000000,-9.97368127e-06,0.015907061,0.000643284756,0.1,0.0142919781
1,2+3+4+5+7,0.969794,0.471342,0.121142,0.120056,0.561269,0.675927,0.930490,0.995438,0.000000,0.000000,0.461333,0.528373,0.000000,0.000000,-9.97368127e-06,0.0178254287,0.000711662015,0.1,0.0177058799
1,2+3+4+5+7,0.159226,0.989954,0.192699,0.605684,0.233697,0.352070,0.289100,0.347261,0.000000,0.000000,0.126172,0.666227,0.000000,0.000000,-9.97368127e-06,0.00158410559,0.000179416938,0.1,0.00140736647
1,2+3+4+5+7,0.500062,0.576609,0.220068,0.261433,0.497289,0.353299,0.938781,0.789473,0.000000,0.000000,0.941206,0.963462,0.000000,0.000000,-9.97368127e-06,0.0102441037,0.000552690674,0.1,0.00941053695
1,2+3+4+5+7,0.689537,0.159358,0.281757,0.297333,0.246702,0.742526,0.521442,0.260104,0.000000,0.000000,0.922312,0.314550,0.000000,0.000000,-9.97368127e-06,0.00131370227,0.000139570005,0.1,0.000469834372
1,2+3+4+5+7,0.688650,0.189527,0.665694,0.329367,0.525899,0.666857,0.425918,0.541944,0.000000,0.000000,0.414406,0.770543,0.000000,0.000000,-9.97368127e-06,0.00395663869,0.000246372668,0.1,0.00299822406
1,2+3+4+5+7,0.529355,0.890965,0.373606,0.210872,0.630238,0.547042,0.996869,0.394030,0.000000,0.000000,0.873579,0.253633,0.000000,0.000000,-9.97368127e-06,0.00878950735,0.000393634134,0.1,0.00769817782
1,2+3+4+5+7,0.443695,0.418172,0.586813,0.965310,0.680104,0.289500,0.191130,0.197243,0.000000,0.000000,0.565930,0.736864,0.000000,0.000000,-9.97368127e-06,0.00524675916,0.000287658022,0.1,0.00455034685
1,2+3+4+5+7,0.863265,0.131636,0.891655,0.407639,0.765111,0.633145,0.378058,0.566091,0.000000,0.000000,0.138756,0.498346,0.000000,0.000000,-9.97368127e-06,0.0152057094,0.000638771361,0.1,0.0140176354
2,2+3+4+5+8,0.375626,0.898778,0.417810,0.768501,0.627884,0.692910,0.341263,0.346140,0.000000,0.000000,0.000000,0.000000,0.779704,0.638277,-9.97368127e-06,0.0597136743,0.00219585332,0.1,0.0565678325
2,2+3+4+5+8,0.383928,0.339521,0.458527,0.297187,0.500792,0.918823,0.388898,0.530485,0.000000,0.000000,0.000000,0.000000,0.379822,0.568723,-9.97368127e-06,0.0413623729,0.00145855099,0.1,0.0393412727
2,2+3+4+5+8,0.229049,0.171949,0.619888,0.708386,0.644011,0.934812,0.443879,0.373425,0.000000,0.000000,0.000000,0.000000,0.651111,0.468936,-9.97368127e-06,0.0553927401,0.0020468646,0.1,0.0510565448
2,2+3+4+5+8,0.889931,0.865982,0.747392,0.878771,0.162710,0.397777,0.674954,0.335294,0.000000,0.000000,0.000000,0.000000,0.263260,0.704160,-9.97368127e-06,0.0377592463,0.0011524801,0.1,0.0363808228
2,2+3+4+5+8,0.359201,0.105640,0.476424,0.403356,0.336650,0.801135,0.498832,0.114938,0.000000,0.000000,0.000000,0.000000,0.396083,0.131545,-9.97368127e-06,0.0207153203,0.000697585087,0.1,0.0191671962
2,2+3+4+5+8,0.286979,0.193153,0.985508,0.810353,0.471845,0.294923,0.591063,0.931278,0.000000,0.000000,0.000000,0.000000,0.783867,0.935635,-9.97368127e-06,0.0519567843,0.0018601743,0.1,0.0465604568
2,2+3+4+5+8,0.585575,0.821017,0.983510,0.401275,0.646132,0.418879,0.348335,0.533125,0.000000,0.000000,0.000000,0.000000,0.544093,0.468862,-9.97368127e-06,0.048791283,0.00195769494,0.1,0.0463464963
2,2+3+4+5+8,0.137451,0.273962,0.662589,0.432322,0.107532,0.839135,0.744199,0.157073,0.000000,0.000000,0.000000,0.000000,0.352237,0.987637,-9.97368127e-06,0.0242002903,0.000956470938,0.1,0.0213230843
3,2+3+4+6+7,0.989650,0.770401,0.500955,0.371583,0.140473,0.506551,0.000000,0.000000,0.334465,0.373370,0.143131,0.903604,0.000000,0.000000,-9.97368127e-06,0.00542970877,0.000303145418,0.1,0.0057995134
3,2+3+4+6+7,0.851265,0.543567,0.972977,0.861516,0.541797,0.337750,0.000000,0.000000,0.371013,0.757726,0.218264,0.662101,0.000000,0.000000,-9.97368127e-06,0.00988975112,0.000523209276,0.1,0.00990396306
3,2+3+4+6+7,0.751047,0.485545,0.296968,0.310543,0.985829,0.809661,0.000000,0.000000,0.775920,0.177197,0.455590,0.662105,0.000000,0.000000,-9.97368127e-06,0.00922357523,0.000450869171,0.1,0.00958520412
3,2+3+4+6+7,0.790103,0.869978,0.468754,0.480107,0.529791,0.502797,0.000000,0.000000,0.340275,0.477141,0.513775,0.151567,0.000000,0.000000,-9.97368127e-06,0.00583018309,0.000358675746,0.1,0.00616885798
3,2+3+4+6+7,0.732420,0.304744,0.650664,0.966464,0.374193,0.114028,0.000000,0.000000,0.738098,0.598166,0.859366,0.751623,0.000000,0.000000,-9.97368127e-06,0.00469365386,0.000298455667,0.1,0.00532343038
3,2+3+4+6+7,0.196687,0.440562,0.504321,0.301211,0.261308,0.788308,0.000000,0.000000,0.379678,0.953586,0.680833,0.555367,0.000000,0.000000,-9.97368127e-06,0.00142490779,0.000185805495,0.1,0.000850633382
3,2+3+4+6+7,0.470888,0.885073,0.705487,0.144995,0.419758,0.240937,0.000000,0.000000,0.699846,0.755151,0.904262,0.120096,0.000000,0.000000,-9.97368127e-06,0.000428842487,9.07787068e-05,0.1,0.000270559027
3,2+3+4+6+7,0.819013,0.120686,0.111422,0.268395,0.330335,0.369286,0.000000,0.000000,0.692878,0.956624,0.580668,0.712895,0.000000,0.000000,-9.97368127e-06,0.00634626126,0.000378026554,0.1,0.00534766346
4,2+3+4+6+8,0.915126,0.719544,0.662151,0.116352,0.296041,0.394490,0.000000,0.000000,0.581666,0.462905,0.000000,0.000000,0.131338,0.937218,-9.97368127e-06,0.00983322951,0.000446338923,0.1,0.00930713156
4,2+3+4+6+8,0.333414,0.689511,0.915412,0.806875,0.234463,0.727015,0.000000,0.000000,0.579028,0.799143,0.000000,0.000000,0.570627,0.831729,-9.97368127e-06,0.0383876126,0.00132373401,0.1,0.0354669274
4,2+3+4+6+8,0.738656,0.947657,0.517116,0.398710,0.249403,0.477790,0.000000,0.000000,0.870660,0.944393,0.000000,0.000000,0.291273,0.470655,-9.97368127e-06,0.0200673577,0.000544526869,0.1,0.0191514906
4,2+3+4+6+8,0.584685,0.189317,0.784894,0.395376,0.379559,0.536559,0.000000,0.000000,0.153400,0.765105,0.000000,0.000000,0.729647,0.905992,-9.97368127e-06,0.0368153048,0.000915406715,0.1,0.0353205602
4,2+3+4+6+8,0.562560,0.994899,0.556916,0.204709,0.743301,0.525632,0.000000,0.000000,0.176655,0.959889,0.000000,0.000000,0.664613,0.906927,-9.97368127e-06,0.0434508133,0.00146640778,0.1,0.0421749343
4,2+3+4+6+8,0.448286,0.126302,0.645285,0.230676,0.558005,0.376689,0.000000,0.000000,0.465146,0.575269,0.000000,0.000000,0.854628,0.451465,-9.97368127e-06,0.0170312751,0.000718227249,0.1,0.0157105262
4,2+3+4+6+8,0.507947,0.674808,0.375187,0.910514,0.511509,0.935018,0.000000,0.000000,0.197591,0.768783,0.000000,0.000000,0.693066,0.156919,-9.97368127e-06,0.034180404,0.0011782882,0.1,0.0327433132
4,2+3+4+6+8,0.875721,0.878440,0.481583,0.523584,0.813049,0.510754,0.000000,0.000000,0.534033,0.786775,0.000000,0.000000,0.761277,0.745325,-9.97368127e-06,0.0445513669,0.00166445914,0.1,0.0434252709
5,2+3+4+7+8,0.900501,0.557972,0.334454,0.439130,0.461508,0.754390,0.000000,0.000000,0.000000,0.000000,0.140708,0.824896,0.574795,0.595642,-9.97368127e-06,0.0550900374,0.00203337142,0.1,0.0538512517
5,2+3+4+7+8,0.376830,0.403510,0.928800,0.358341,0.335112,0.459711,0.000000,0.000000,0.000000,0.000000,0.977651,0.587017,0.580062,0.764958,-9.97368127e-06,0.0291105458,0.00100022358,0.1,0.0278747242
5,2+3+4+7+8,0.302143,0.469489,0.170561,0.419814,0.637450,0.889448,0.000000,0.000000,0.000000,0.000000,0.358723,0.402584,0.177389,0.464063,-9.97368127e-06,0.0276545761,0.000954596175,0.1,0.0280584873
5,2+3+4+7+8,0.707843,0.494850,0.573869,0.828389,0.222822,0.753306,0.000000,0.000000,0.000000,0.000000,0.740186,0.932811,0.129596,0.310932,-9.97368127e-06,0.00636398414,0.000358993422,0.1,0.0052674487
5,2+3+4+7+8,0.412838,0.118303,0.577498,0.702871,0.973363,0.590402,0.000000,0.000000,0.000000,0.000000,0.273753,0.224000,0.143252,0.730228,-2.00664759e-06,0.0472340646,0.00118962362,0.1,0.045107681
5,2+3+4+7+8,0.837235,0.386026,0.786846,0.770391,0.934533,0.683053,0.000000,0.000000,0.000000,0.000000,0.918036,0.316289,0.261391,0.137697,-2.00664759e-06,0.0349757429,0.00106294594,0.1,0.0325049557
