block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
3,2+3+4+8,0.266469,0.636478,0.552671,0.808501,0.934284,0.412541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.415203,0.303207,-3.30630461e-05,0.0486420996,0.00200164527,0.1,0.0462924761
3,2+3+4+8,0.840727,0.485234,0.863217,0.416570,0.447331,0.288222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.907365,0.123794,-3.30630461e-05,0.032373115,0.000949704337,0.1,0.0310682504
3,2+3+4+8,0.920677,0.277384,0.246358,0.470000,0.620021,0.937672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.761788,0.989699,-3.30630461e-05,0.0597788726,0.0016599564,0.1,0.0583163682
3,2+3+4+8,0.637566,0.531141,0.401751,0.421249,0.822423,0.140104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281377,0.955591,-3.30630461e-05,0.0352757193,0.00125449196,0.1,0.0345610008
3,2+3+4+8,0.649585,0.530981,0.173116,0.813111,0.487270,0.985938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103732,0.261782,-3.30630461e-05,0.029363152,0.00131411969,0.1,0.0285701061
4,2+3+5+6,0.818663,0.714075,0.395480,0.837945,0.000000,0.000000,0.165371,0.682575,0.395130,0.546453,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.00122775919,0.000147440602,0.1,0.00113728392
4,2+3+5+6,0.550326,0.819333,0.847208,0.290746,0.000000,0.000000,0.651833,0.117946,0.402352,0.230921,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.00217656058,0.000191550593,0.1,0.00192299255
4,2+3+5+6,0.837938,0.301669,0.660380,0.259051,0.000000,0.000000,0.704972,0.942233,0.524091,0.628832,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.00976695145,0.000548958948,0.1,0.00900831976
4,2+3+5+6,0.502069,0.606058,0.863834,0.326857,0.000000,0.000000,0.238422,0.511803,0.822184,0.138521,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.00205997087,0.000182796389,0.1,0.00164527916
4,2+3+5+6,0.338891,0.883060,0.211157,0.292589,0.000000,0.000000,0.646143,0.320583,0.157140,0.881695,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.0020175004,0.000186994684,0.1,0.00195316104
4,2+3+5+6,0.156071,0.537295,0.605745,0.108253,0.000000,0.000000,0.212858,0.143177,0.226256,0.633706,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.000829717731,0.000128136143,0.1,0.000772477809
4,2+3+5+6,0.607636,0.529823,0.974796,0.531476,0.000000,0.000000,0.759095,0.900849,0.625687,0.432009,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.00878675655,0.000539445663,0.1,0.00782360062
4,2+3+5+6,0.417649,0.427500,0.556258,0.943908,0.000000,0.000000,0.317211,0.828078,0.179825,0.894346,0.000000,0.000000,0.000000,0.000000,-3.30630461e-05,0.00385712096,0.000315944738,0.1,0.00324861398
5,2+3+5+7,0.671511,0.721486,0.635382,0.583042,0.000000,0.000000,0.380564,0.274919,0.000000,0.000000,0.689011,0.244558,0.000000,0.000000,-3.30630461e-05,0.0070625366,0.000379162402,0.1,0.00719074396
5,2+3+5+7,0.774340,0.112075,0.302958,0.560886,0.000000,0.000000,0.949877,0.919045,0.000000,0.000000,0.356572,0.184103,0.000000,0.000000,-3.30630461e-05,0.0149179339,0.000603689324,0.1,0.015440852
5,2+3+5+7,0.454542,0.393800,0.419117,0.862437,0.000000,0.000000,0.146456,0.790300,0.000000,0.000000,0.233168,0.606060,0.000000,0.000000,-3.30630461e-05,0.00438249391,0.00031188483,0.1,0.00443612737
5,2+3+5+7,0.103567,0.185184,0.407276,0.828101,0.000000,0.000000,0.901133,0.309721,0.000000,0.000000,0.313733,0.935792,0.000000,0.000000,-3.30630461e-05,0.000150538142,7.62657107e-05,0.1,0.000128112796
5,2+3+5+7,0.656230,0.617674,0.929336,0.150144,0.000000,0.000000,0.689228,0.385531,0.000000,0.000000,0.264780,0.734740,0.000000,0.000000,-2.80141174e-05,0.0029864285,0.000235253313,0.1,0.00276145693
5,2+3+5+7,0.931411,0.203568,0.916122,0.921300,0.000000,0.000000,0.692549,0.824114,0.000000,0.000000,0.875598,0.519978,0.000000,0.000000,-2.80141174e-05,0.00486755612,0.000361461304,0.1,0.00512036017
5,2+3+5+7,0.406420,0.992030,0.459078,0.700947,0.000000,0.000000,0.957270,0.790127,0.000000,0.000000,0.808435,0.839239,0.000000,0.000000,-2.80141174e-05,0.00138907569,0.000151056519,0.1,0.00130829008
5,2+3+5+7,0.605680,0.663027,0.189256,0.121384,0.000000,0.000000,0.597592,0.879930,0.000000,0.000000,0.886836,0.264142,0.000000,0.000000,-2.80141174e-05,0.0010702707,0.000138508621,0.1,0.00113726721
6,2+3+5+8,0.732604,0.854089,0.808562,0.765706,0.000000,0.000000,0.132567,0.904865,0.000000,0.000000,0.000000,0.000000,0.829195,0.152660,-2.80141174e-05,0.0357038584,0.001132496,0.1,0.0344898866
6,2+3+5+8,0.878638,0.573035,0.122953,0.880730,0.000000,0.000000,0.781414,0.908049,0.000000,0.000000,0.000000,0.000000,0.692120,0.822787,-2.80141174e-05,0.0553012358,0.00157393334,0.1,0.0525470948
6,2+3+5+8,0.249715,0.409157,0.909257,0.788035,0.000000,0.000000,0.814306,0.583458,0.000000,0.000000,0.000000,0.000000,0.655931,0.980789,-2.80141174e-05,0.0467033954,0.00188800878,0.1,0.0444997176
6,2+3+5+8,0.887728,0.783121,0.493410,0.968675,0.000000,0.000000,0.766169,0.673151,0.000000,0.000000,0.000000,0.000000,0.273487,0.796656,-2.80141174e-05,0.0447356274,0.00149346459,0.1,0.043252411
6,2+3+5+8,0.253538,0.387269,0.995639,0.274770,0.000000,0.000000,0.944657,0.367357,0.000000,0.000000,0.000000,0.000000,0.324837,0.677742,-2.80141174e-05,0.0310253597,0.00095936855,0.1,0.0292938926
6,2+3+5+8,0.454616,0.736543,0.511742,0.299122,0.000000,0.000000,0.940945,0.335985,0.000000,0.000000,0.000000,0.000000,0.317071,0.294337,-2.80141174e-05,0.0244276591,0.000853985834,0.1,0.0237547432
6,2+3+5+8,0.440567,0.479384,0.816807,0.757831,0.000000,0.000000,0.932287,0.670778,0.000000,0.000000,0.000000,0.000000,0.977425,0.563394,-2.80141174e-05,0.0557731882,0.00198883831,0.1,0.0529038793
6,2+3+5+8,0.189759,0.157218,0.331765,0.628100,0.000000,0.000000,0.369742,0.667683,0.000000,0.000000,0.000000,0.000000,0.634814,0.768027,-2.80141174e-05,0.0248757285,0.00101023683,0.1,0.024019227
7,2+3+6+7,0.196426,0.212536,0.133086,0.628761,0.000000,0.000000,0.000000,0.000000,0.726601,0.836240,0.940875,0.538238,0.000000,0.000000,-2.80141174e-05,0.0121814604,0.000593465245,0.1,0.0107417821
7,2+3+6+7,0.575028,0.311058,0.558294,0.824028,0.000000,0.000000,0.000000,0.000000,0.338093,0.212603,0.877221,0.411623,0.000000,0.000000,-2.80141174e-05,0.00590283121,0.000433348804,0.1,0.00651740719
7,2+3+6+7,0.296406,0.269403,0.546252,0.991276,0.000000,0.000000,0.000000,0.000000,0.994358,0.676285,0.601259,0.683465,0.000000,0.000000,-2.80141174e-05,0.000914164877,0.000118393639,0.1,0.000822159336
7,2+3+6+7,0.877758,0.974356,0.490999,0.215237,0.000000,0.000000,0.000000,0.000000,0.934444,0.874686,0.911835,0.675488,0.000000,0.000000,-2.80141174e-05,0.0082904833,0.000435215688,0.1,0.00768417634
7,2+3+6+7,0.219158,0.420198,0.712101,0.270860,0.000000,0.000000,0.000000,0.000000,0.498368,0.958500,0.339194,0.434404,0.000000,0.000000,-2.80141174e-05,0.000281486535,8.07188604e-05,0.1,0.000176317366
7,2+3+6+7,0.575747,0.454044,0.267629,0.509873,0.000000,0.000000,0.000000,0.000000,0.355857,0.952035,0.164796,0.443769,0.000000,0.000000,-2.80141174e-05,0.00027478168,7.77403382e-05,0.1,0.000363182425
7,2+3+6+7,0.981969,0.437063,0.120889,0.350159,0.000000,0.000000,0.000000,0.000000,0.340527,0.796815,0.682222,0.812478,0.000000,0.000000,-2.80141174e-05,0.0115990887,0.000579497482,0.1,0.0109820126
7,2+3+6+7,0.613273,0.959159,0.217178,0.734168,0.000000,0.000000,0.000000,0.000000,0.179749,0.707947,0.222931,0.837050,0.000000,0.000000,-2.80141174e-05,0.00723096444,0.000405094059,0.1,0.00763893102
8,2+3+6+8,0.791788,0.437633,0.527668,0.381496,0.000000,0.000000,0.000000,0.000000,0.527616,0.301447,0.000000,0.000000,0.497077,0.826863,-2.80141174e-05,0.0325244446,0.000890596076,0.1,0.0319723842
8,2+3+6+8,0.349069,0.309977,0.632379,0.191213,0.000000,0.000000,0.000000,0.000000,0.174917,0.431214,0.000000,0.000000,0.712577,0.262785,-2.80141174e-05,0.0143255746,0.000670985337,0.1,0.0141672166
8,2+3+6+8,0.957299,0.100656,0.208154,0.599434,0.000000,0.000000,0.000000,0.000000,0.338128,0.281555,0.000000,0.000000,0.927153,0.245940,-2.80141174e-05,0.0154865962,0.000803687478,0.1,0.0157171862
8,2+3+6+8,0.964058,0.171007,0.552346,0.498198,0.000000,0.000000,0.000000,0.000000,0.905710,0.965584,0.000000,0.000000,0.850167,0.717302,-2.80141174e-05,0.0229326319,0.000943836565,0.1,0.0216603186
8,2+3+6+8,0.162692,0.834210,0.791639,0.385428,0.000000,0.000000,0.000000,0.000000,0.366127,0.444235,0.000000,0.000000,0.165108,0.401628,-2.80141174e-05,0.00864819349,0.000435499997,0.1,0.00843815133
8,2+3+6+8,0.301335,0.138408,0.191619,0.743062,0.000000,0.000000,0.000000,0.000000,0.220077,0.645870,0.000000,0.000000,0.667170,0.882669,-2.80141174e-05,0.0273123291,0.000945586915,0.1,0.0269566069
8,2+3+6+8,0.809560,0.346332,0.946624,0.982285,0.000000,0.000000,0.000000,0.000000,0.864614,0.759807,0.000000,0.000000,0.473663,0.252808,-2.80141174e-05,0.013185455,0.000553602904,0.1,0.0122208338
8,2+3+6+8,0.666990,0.626189,0.443930,0.189396,0.000000,0.000000,0.000000,0.000000,0.963984,0.274653,0.000000,0.000000,0.241143,0.686310,-2.80141174e-05,0.0120520143,0.000467705847,0.1,0.0115841749
9,2+3+7+8,0.458682,0.286719,0.619619,0.982671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132857,0.964357,0.415909,0.683314,-2.80141174e-05,0.0446455555,0.00113237491,0.1,0.043927746
9,2+3+7+8,0.371542,0.962711,0.591796,0.935978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.454032,0.560268,0.372197,0.350141,-2.80141174e-05,0.0380887393,0.00120321639,0.1,0.0380686926
9,2+3+7+8,0.307701,0.460097,0.158531,0.355164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455589,0.966909,0.709149,0.558714,-2.80141174e-05,0.0249774482,0.000735074251,0.1,0.023166188
9,2+3+7+8,0.866294,0.450837,0.919854,0.785197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.931329,0.228297,0.200990,0.324387,-2.80141174e-05,0.0268996886,0.000964017991,0.1,0.0270719678
9,2+3+7+8,0.994349,0.301972,0.982820,0.585343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.973051,0.728197,0.234299,0.770782,-2.80141174e-05,0.0223426633,0.000893975046,0.1,0.0227756598
9,2+3+7+8,0.505817,0.596566,0.133035,0.930473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561986,0.835980,0.494730,0.962805,-2.80141174e-05,0.0494134272,0.00140426594,0.1,0.0489737688
9,2+3+7+8,0.299237,0.913438,0.789495,0.389721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.595065,0.211387,0.983374,0.713435,-2.80141174e-05,0.0788590725,0.00251095857,0.2,0.076639659
9,2+3+7+8,0.915039,0.223825,0.758829,0.562459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700877,0.184056,0.704309,0.510368,-2.80141174e-05,0.0561272708,0.00154930481,0.1,0.0554893612
10,2+4+5+6,0.467219,0.487174,0.000000,0.000000,0.752999,0.945790,0.918848,0.552168,0.880203,0.799113,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.024786782,0.00131637481,0.1,0.0235162806
10,2+4+5+6,0.229502,0.566344,0.000000,0.000000,0.554795,0.885822,0.806579,0.447880,0.697517,0.289524,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.0105896304,0.000501627055,0.1,0.00925489721
10,2+4+5+6,0.777024,0.226645,0.000000,0.000000,0.936577,0.426385,0.537645,0.678443,0.636747,0.114458,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.00878355366,0.00043903252,0.1,0.00758353169
10,2+4+5+6,0.148984,0.404195,0.000000,0.000000,0.478360,0.503213,0.492326,0.249476,0.543564,0.649196,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.00920675073,0.000459647714,0.1,0.00885808973
10,2+4+5+6,0.843091,0.862565,0.000000,0.000000,0.970775,0.562692,0.111284,0.659398,0.522093,0.196554,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.00431578539,0.000274830494,0.1,0.00373049697
10,2+4+5+6,0.394381,0.330128,0.000000,0.000000,0.350682,0.454308,0.275186,0.551730,0.333189,0.868739,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.00863002597,0.00038756374,0.1,0.0083242122
10,2+4+5+6,0.655294,0.301056,0.000000,0.000000,0.330173,0.323715,0.644759,0.286343,0.926119,0.771080,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.0174878212,0.000780573289,0.1,0.017585823
10,2+4+5+6,0.988853,0.833755,0.000000,0.000000,0.109805,0.307535,0.340765,0.237276,0.978959,0.734672,0.000000,0.000000,0.000000,0.000000,-2.80141174e-05,0.00366822178,0.000228283551,0.1,0.00326100942
11,2+4+5+7,0.349519,0.823341,0.000000,0.000000,0.725468,0.704222,0.490315,0.385551,0.000000,0.000000,0.996918,0.261802,0.000000,0.000000,-2.30801095e-05,0.00110174769,0.000137415107,0.1,0.000847054897
11,2+4+5+7,0.760891,0.285755,0.000000,0.000000,0.287852,0.488470,0.931095,0.964020,0.000000,0.000000,0.554373,0.691984,0.000000,0.000000,-2.30801095e-05,0.00421832112,0.00027009711,0.1,0.00427669686
11,2+4+5+7,0.675396,0.512444,0.000000,0.000000,0.596492,0.588562,0.120577,0.666720,0.000000,0.000000,0.286028,0.578611,0.000000,0.000000,-2.30801095e-05,0.00318609984,0.000231842164,0.1,0.00324931918
11,2+4+5+7,0.686746,0.163185,0.000000,0.000000,0.849759,0.191497,0.166053,0.591477,0.000000,0.000000,0.122572,0.321257,0.000000,0.000000,-2.30801095e-05,0.00214828521,0.000178498412,0.1,0.00230800869
11,2+4+5+7,0.850723,0.696919,0.000000,0.000000,0.797562,0.575196,0.187543,0.210136,0.000000,0.000000,0.147015,0.529840,0.000000,0.000000,-2.30801095e-05,0.00750814393,0.000458730536,0.1,0.00786382752
11,2+4+5+7,0.606933,0.325854,0.000000,0.000000,0.459521,0.857855,0.616003,0.305239,0.000000,0.000000,0.527621,0.729235,0.000000,0.000000,-2.30801095e-05,0.000705304677,0.000114250151,0.1,0.000358844773
11,2+4+5+7,0.822719,0.771684,0.000000,0.000000,0.628171,0.302296,0.401366,0.325077,0.000000,0.000000,0.587176,0.250129,0.000000,0.000000,-2.30801095e-05,0.00250180996,0.000202678589,0.1,0.00259067952
11,2+4+5+7,0.275658,0.879897,0.000000,0.000000,0.110003,0.637211,0.133276,0.917854,0.000000,0.000000,0.969734,0.642749,0.000000,0.000000,-2.30801095e-05,0.00356219938,0.000261771717,0.1,0.00348109791
12,2+4+5+8,0.859027,0.442316,0.000000,0.000000,0.722590,0.772345,0.993125,0.468435,0.000000,0.000000,0.000000,0.000000,0.388144,0.812995,-2.30801095e-05,0.0537439448,0.00199249403,0.1,0.0525629012
12,2+4+5+8,0.163690,0.949094,0.000000,0.000000,0.563996,0.571018,0.252868,0.729237,0.000000,0.000000,0.000000,0.000000,0.812311,0.632966,-2.30801095e-05,0.0304475162,0.0011857259,0.1,0.0284661745
12,2+4+5+8,0.342587,0.243679,0.000000,0.000000,0.845171,0.649314,0.428743,0.882426,0.000000,0.000000,0.000000,0.000000,0.992534,0.660986,-2.30801095e-05,0.0310061009,0.00127859493,0.1,0.0276375898
12,2+4+5+8,0.645877,0.631097,0.000000,0.000000,0.916115,0.275969,0.581289,0.947684,0.000000,0.000000,0.000000,0.000000,0.506227,0.627443,-2.30801095e-05,0.0477009266,0.00177895454,0.1,0.0453709964
12,2+4+5+8,0.175515,0.305101,0.000000,0.000000,0.353599,0.716178,0.895672,0.822430,0.000000,0.000000,0.000000,0.000000,0.879961,0.284698,-2.30801095e-05,0.0348639225,0.0011418628,0.1,0.0331367434
12,2+4+5+8,0.807612,0.601414,0.000000,0.000000,0.307377,0.993477,0.194029,0.813205,0.000000,0.000000,0.000000,0.000000,0.494961,0.556671,-2.30801095e-05,0.036835552,0.00183199331,0.1,0.0358206286
12,2+4+5+8,0.328450,0.116716,0.000000,0.000000,0.718098,0.409964,0.209772,0.236579,0.000000,0.000000,0.000000,0.000000,0.143667,0.103006,-2.30801095e-05,0.00787675803,0.000395808894,0.1,0.0075170114
12,2+4+5+8,0.514318,0.171917,0.000000,0.000000,0.511941,0.174342,0.301647,0.716395,0.000000,0.000000,0.000000,0.000000,0.496515,0.368577,-2.30801095e-05,0.0155343492,0.000628632725,0.1,0.0148161498
13,2+4+6+7,0.734692,0.571163,0.000000,0.000000,0.165451,0.202150,0.000000,0.000000,0.507833,0.713243,0.914076,0.324299,0.000000,0.000000,-2.30801095e-05,0.00613098874,0.000328375673,0.1,0.00518896803
13,2+4+6+7,0.464355,0.189146,0.000000,0.000000,0.437516,0.843477,0.000000,0.000000,0.587553,0.407187,0.259016,0.179840,0.000000,0.000000,-2.30801095e-05,0.000770869243,0.000109457776,0.1,0.000759766114
13,2+4+6+7,0.892827,0.472146,0.000000,0.000000,0.435823,0.387759,0.000000,0.000000,0.308410,0.276401,0.835510,0.704143,0.000000,0.000000,-2.30801095e-05,0.00717765285,0.000433499238,0.1,0.00692754707
13,2+4+6+7,0.951978,0.844219,0.000000,0.000000,0.901249,0.750040,0.000000,0.000000,0.266826,0.549775,0.807878,0.881000,0.000000,0.000000,-2.30801095e-05,0.0109581045,0.000588825309,0.1,0.0109377757
13,2+4+6+7,0.298075,0.663141,0.000000,0.000000,0.750337,0.798398,0.000000,0.000000,0.124486,0.549329,0.571717,0.154858,0.000000,0.000000,-2.30801095e-05,0.00537018529,0.00028197826,0.1,0.00551502223
13,2+4+6+7,0.117982,0.105841,0.000000,0.000000,0.762768,0.487799,0.000000,0.000000,0.204013,0.239409,0.170128,0.958494,0.000000,0.000000,-2.30801095e-05,0.00022880087,7.4480214e-05,0.1,0.000307619885
13,2+4+6+7,0.549222,0.303180,0.000000,0.000000,0.327121,0.764537,0.000000,0.000000,0.296481,0.888541,0.345259,0.886267,0.000000,0.000000,-2.30801095e-05,0.00153776425,0.000148988077,0.1,0.00120981219
13,2+4+6+7,0.883928,0.171004,0.000000,0.000000,0.538996,0.602395,0.000000,0.000000,0.721027,0.748386,0.170991,0.369693,0.000000,0.000000,-2.30801095e-05,0.00174445527,0.000184028542,0.1,0.0016937611
14,2+4+6+8,0.814004,0.844605,0.000000,0.000000,0.137596,0.111120,0.000000,0.000000,0.669084,0.369755,0.000000,0.000000,0.634108,0.951643,-2.30801095e-05,0.0393698361,0.00155657752,0.1,0.0401345595
14,2+4+6+8,0.375768,0.617838,0.000000,0.000000,0.407268,0.497671,0.000000,0.000000,0.256483,0.713469,0.000000,0.000000,0.281996,0.818920,-2.30801095e-05,0.0127283341,0.000490261291,0.1,0.0123466199
14,2+4+6+8,0.111399,0.635172,0.000000,0.000000,0.800779,0.937077,0.000000,0.000000,0.885379,0.484907,0.000000,0.000000,0.748785,0.701171,-2.30801095e-05,0.0293342467,0.000980627263,0.1,0.0276310202
14,2+4+6+8,0.206494,0.687453,0.000000,0.000000,0.958800,0.533687,0.000000,0.000000,0.794012,0.919826,0.000000,0.000000,0.697188,0.874122,-2.30801095e-05,0.0220689139,0.000986871612,0.1,0.020602811
14,2+4+6+8,0.159748,0.527185,0.000000,0.000000,0.371815,0.271821,0.000000,0.000000,0.133575,0.360619,0.000000,0.000000,0.487222,0.869630,-2.30801095e-05,0.0205556159,0.000719914561,0.1,0.0197109057
14,2+4+6+8,0.201660,0.520718,0.000000,0.000000,0.534366,0.820292,0.000000,0.000000,0.127934,0.882693,0.000000,0.000000,0.395930,0.987753,-2.30801095e-05,0.0208105579,0.000794491374,0.1,0.020613787
14,2+4+6+8,0.994549,0.107948,0.000000,0.000000,0.636085,0.541681,0.000000,0.000000,0.559937,0.405182,0.000000,0.000000,0.106224,0.422549,-2.30801095e-05,0.00509836213,0.000288311023,0.1,0.00498911003
14,2+4+6+8,0.168984,0.869253,0.000000,0.000000,0.742293,0.356374,0.000000,0.000000,0.309926,0.143333,0.000000,0.000000,0.331450,0.438938,-2.30801095e-05,0.0158672624,0.000784664623,0.1,0.0159134203
