trial,tgt_index,ref_index,phi_xt_deg,phi_wt_deg,x_t,w_t,x_r,w_r,dark_v,voltage_mean_v,voltage_std_v,std_ratio
0,2,2,36.87,36.87,0.1,0.1,0.9,0.9,-7.37242683e-05,0.0188587279,0.000658963097,0.0349421
0,2,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-7.37242683e-05,0.0188321504,0.000646469729,0.034328
0,2,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-7.37242683e-05,0.0188154046,0.000639391199,0.0339823
0,2,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-7.37242683e-05,0.018825863,0.00071556032,0.0380094
0,2,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-7.37242683e-05,0.0188265951,0.000694470089,0.0368877
0,2,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-7.37242683e-05,0.0189217706,0.000664348468,0.0351103
0,2,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-7.37242683e-05,0.0190085645,0.000682518776,0.0359059
0,2,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-7.37242683e-05,0.0188520072,0.000655473647,0.0347694
0,2,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-7.37242683e-05,0.0188869299,0.000721747037,0.0382141
0,2,2,143.1,143.1,0.9,0.9,0.9,0.9,-7.37242683e-05,0.0186548449,0.000706980849,0.037898
0,3,2,36.87,36.87,0.1,0.1,0.9,0.9,-7.95929544e-05,0.0161351293,0.000606785763,0.0376065
0,3,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-7.95929544e-05,0.0156728614,0.000582419704,0.037161
0,3,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-7.95929544e-05,0.0171544432,0.000594233624,0.0346402
0,3,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-7.95929544e-05,0.0203231678,0.000690240642,0.0339632
0,3,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-7.95929544e-05,0.0253790669,0.000846906485,0.0333703
0,3,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-7.95929544e-05,0.0321628798,0.000888486252,0.0276246
0,3,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-7.95929544e-05,0.040195093,0.00120914508,0.0300819
0,3,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-7.95929544e-05,0.0497643274,0.00134819015,0.0270915
0,3,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-7.95929544e-05,0.0614253297,0.00161671565,0.02632
0,3,2,143.1,143.1,0.9,0.9,0.9,0.9,-7.95929544e-05,0.073745533,0.00202437809,0.0274509
0,4,2,36.87,36.87,0.1,0.1,0.9,0.9,-8.9991074e-05,0.0143644819,0.000557425483,0.0388058
0,4,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-8.9991074e-05,0.0112915547,0.000439857378,0.0389545
0,4,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-8.9991074e-05,0.0091140041,0.000402305259,0.0441414
0,4,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-8.9991074e-05,0.0082000861,0.000395343123,0.0482121
