trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,2,1,1,1,0.0163799779,0.000542697944,0.0331318
0,2,1,0.9,0.9,0.0147863501,0.000525340965,0.0355288
0,2,1,0.7,0.7,0.0117203241,0.000446231936,0.0380733
0,2,1,0.45,0.45,0.00760111162,0.000385789329,0.0507543
0,2,1,0.25,0.25,0.00412786094,0.000246992341,0.0598354
0,2,0.5,0.5,0.25,0.00426143846,0.000259089224,0.0607985
0,2,1,0.2,0.2,0.00323208337,0.000231165439,0.0715221
0,2,1,0,0,-0.000102716653,3.212167e-05,0.312721
0,2,0,1,0,-0.000105368897,3.31607645e-05,0.314711
0,2,0.5,0,0,-0.000120245336,3.03177204e-05,0.252132
0,2,0,0.5,0,-0.000110707781,3.37679745e-05,0.305019
0,2,0,0,0,-0.000118132414,3.15453541e-05,0.267034
1,2,1,1,1,0.0167237092,0.000655516173,0.0391968
1,2,1,0.9,0.9,0.0149907655,0.000506075701,0.0337592
1,2,1,0.7,0.7,0.0119651344,0.000529667677,0.0442676
1,2,1,0.45,0.45,0.00764900084,0.000361497527,0.0472608
1,2,1,0.25,0.25,0.00418309637,0.000253097948,0.0605049
1,2,0.5,0.5,0.25,0.00431066753,0.000252839372,0.0586543
1,2,1,0.2,0.2,0.00326273927,0.00021823753,0.0668878
1,2,1,0,0,-0.000112089109,3.71784396e-05,0.331686
1,2,0,1,0,-0.000106841318,3.6136646e-05,0.338227
1,2,0.5,0,0,-0.000116939574,3.28425869e-05,0.280851
1,2,0,0.5,0,-0.000113719428,2.99954609e-05,0.263767
1,2,0,0,0,-0.000113640455,3.00621825e-05,0.264538
2,2,1,0.9,0.9,0.0150162672,0.000519023421,0.0345641
2,2,1,0.7,0.7,0.0116855289,0.000482630195,0.0413015
2,2,1,0.45,0.45,0.00764816678,0.000366078647,0.0478649
2,2,1,0.25,0.25,0.00417955638,0.000261839702,0.0626477
2,2,0.5,0.5,0.25,0.00429000742,0.000268211503,0.0625201
2,2,1,0.2,0.2,0.00324848684,0.000228586863,0.0703672
2,2,1,0,0,-0.000100024002,3.15681155e-05,0.315605
3,2,1,0.9,0.9,0.0150491935,0.000506404701,0.03365
3,2,1,0.7,0.7,0.0118756605,0.000503670458,0.042412
3,2,1,0.45,0.45,0.00760378184,0.000341074153,0.0448559
3,2,1,0.2,0.2,0.00324339459,0.000230945137,0.0712048
4,2,1,0.9,0.9,0.0150253628,0.000586041843,0.0390035
5,2,1,0.9,0.9,0.0149930636,0.000572655854,0.0381947
0,3,1,1,1,0.0166648682,0.000660567813,0.0396383
0,3,1,0.9,0.9,0.0150240676,0.000523261422,0.0348282
0,3,1,0.7,0.7,0.0121486864,0.000520641644,0.0428558
0,3,1,0.45,0.45,0.00780855974,0.000391537038,0.050142
0,3,1,0.25,0.25,0.00429497704,0.000283268038,0.0659533
0,3,0.5,0.5,0.25,0.00438802363,0.000271345423,0.0618377
0,3,1,0.2,0.2,0.00340942173,0.00023196787,0.0680373
0,3,1,0,0,-0.000109253867,3.52616174e-05,0.322749
0,3,0,1,0,-0.000105863575,3.63747747e-05,0.3436
0,3,0.5,0,0,-0.000105854039,3.31900534e-05,0.313545
0,3,0,0.5,0,-0.000110273557,3.33807448e-05,0.302709
0,3,0,0,0,-0.000116291957,2.96973118e-05,0.255369
1,3,1,1,1,0.0167759845,0.000647712034,0.0386095
1,3,1,0.9,0.9,0.015093391,0.000586571112,0.0388628
