trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
3,4,1,0.1,0.1,0.000448190515,9.2295774e-05,0.20593
4,4,1,1,1,0.00445215902,0.000293702562,0.0659686
5,4,1,1,1,0.004293651,0.000296430055,0.0690392
0,5,1,1,1,0.0047596705,0.000283226552,0.0595055
0,5,1,0.775,0.775,0.0037878036,0.000296251472,0.0782119
0,5,1,0.55,0.55,0.00274527288,0.000212598932,0.0774418
0,5,1,0.325,0.325,0.00164336879,0.000173901841,0.10582
0,5,1,0.25,0.25,0.00120812617,0.000151412694,0.125329
0,5,0.5,0.5,0.25,0.00138376352,0.000147381508,0.106508
0,5,1,0.1,0.1,0.000497649677,0.000100579226,0.202108
0,5,1,0,0,2.04967725e-05,4.62532451e-05,2.25661
0,5,0,1,0,1.43053517e-06,4.37256289e-05,30.5659
0,5,0.5,0,0,-1.76574487e-06,4.4388948e-05,25.1389
0,5,0,0.5,0,2.81666072e-06,4.80482648e-05,17.0586
0,5,0,0,0,-9.41785385e-07,4.16247765e-05,44.1977
1,5,1,1,1,0.00473076024,0.000310783774,0.0656943
1,5,1,0.775,0.775,0.00375237539,0.000257099713,0.0685165
1,5,1,0.55,0.55,0.00274852072,0.000215767291,0.0785031
1,5,1,0.325,0.325,0.00163635732,0.000157557006,0.0962852
1,5,1,0.25,0.25,0.00125036866,0.000144985736,0.115954
1,5,0.5,0.5,0.25,0.00138101936,0.000146400595,0.106009
1,5,1,0.1,0.1,0.000493429837,9.08183885e-05,0.184055
1,5,1,0,0,5.7600401e-06,5.07919285e-05,8.81798
1,5,0,1,0,-7.32050911e-06,4.23335959e-05,5.78288
1,5,0.5,0,0,-8.41112498e-06,4.42862915e-05,5.2652
1,5,0,0.5,0,-2.19914433e-06,4.33239807e-05,19.7004
1,5,0,0,0,3.37169639e-06,4.34964696e-05,12.9005
2,5,1,1,1,0.00472389146,0.000282966709,0.0599012
2,5,1,0.775,0.775,0.0037669119,0.000278552392,0.0739471
2,5,1,0.55,0.55,0.00277810923,0.000215489252,0.0775669
2,5,1,0.325,0.325,0.00160009268,0.00016656415,0.104097
2,5,1,0.25,0.25,0.00123157424,0.000147872319,0.120068
2,5,0.5,0.5,0.25,0.00138140301,0.000151096623,0.109379
2,5,1,0.1,0.1,0.000499829408,9.38795886e-05,0.187823
2,5,1,0,0,1.64083972e-05,4.68925251e-05,2.85784
3,5,1,1,1,0.00485459665,0.000296866312,0.0611516
3,5,1,0.775,0.775,0.0037898968,0.000242175972,0.0639004
3,5,1,0.55,0.55,0.00275751494,0.000222319783,0.0806232
3,5,1,0.325,0.325,0.00161988304,0.000175099767,0.108094
3,5,1,0.1,0.1,0.00051342336,9.64629608e-05,0.187882
4,5,1,1,1,0.00480511459,0.000320534979,0.066707
5,5,1,1,1,0.00479171007,0.000341112142,0.071188
0,6,1,1,1,0.00643345954,0.000360903096,0.0560978
0,6,1,0.775,0.775,0.00496348696,0.000321155156,0.0647035
0,6,1,0.55,0.55,0.00360039188,0.000259941352,0.0721981
0,6,1,0.325,0.325,0.00210210312,0.000187550258,0.0892203
0,6,1,0.25,0.25,0.00160512852,0.000159977858,0.0996667
0,6,0.5,0.5,0.25,0.0017560921,0.000174354038,0.0992852
0,6,1,0.1,0.1,0.000665472504,0.000104915436,0.157656
0,6,1,0,0,1.52440184e-05,4.58379558e-05,3.00695
0,6,0,1,0,1.06115819e-05,4.91122504e-05,4.62817
0,6,0.5,0,0,1.47952212e-05,4.53106268e-05,3.06252
0,6,0,0.5,0,1.07503534e-05,4.88793038e-05,4.54676
0,6,0,0,0,-7.58263511e-06,4.4266623e-05,5.83789
1,6,1,1,1,0.00642746418,0.000362176472,0.0563483
1,6,1,0.775,0.775,0.00490387411,0.000299110464,0.0609947
1,6,1,0.55,0.55,0.00367594197,0.000252963265,0.0688159
1,6,1,0.325,0.325,0.00211617728,0.000200406575,0.0947022
1,6,1,0.25,0.25,0.00164040929,0.000166528028,0.101516
1,6,0.5,0.5,0.25,0.00178027489,0.000182032658,0.10225
1,6,1,0.1,0.1,0.000640822277,0.000107246065,0.167357
1,6,1,0,0,8.49886013e-06,4.21859525e-05,4.96372
1,6,0,1,0,1.67278733e-05,4.29971392e-05,2.57039
1,6,0.5,0,0,-1.52074202e-06,4.81564809e-05,31.6664
1,6,0,0.5,0,1.13015155e-05,4.38489356e-05,3.87992
1,6,0,0,0,-1.18683089e-05,4.10582768e-05,3.45949
2,6,1,1,1,0.00646306098,0.000363372786,0.056223
2,6,1,0.775,0.775,0.00503486814,0.000317244076,0.0630094
2,6,1,0.55,0.55,0.00356777074,0.000255804723,0.0716988
2,6,1,0.325,0.325,0.00213726811,0.000195366505,0.0914095
2,6,1,0.25,0.25,0.00160031021,0.000164400385,0.10273
2,6,0.5,0.5,0.25,0.00178955856,0.000175931443,0.09831
2,6,1,0.1,0.1,0.00063212174,0.000104260286,0.164937
2,6,1,0,0,1.60914492e-05,4.50717627e-05,2.80098
3,6,1,1,1,0.00630307777,0.000340735095,0.0540585
3,6,1,0.775,0.775,0.00500855252,0.000301132167,0.0601236
3,6,1,0.55,0.55,0.00359534372,0.000272392703,0.0757626
3,6,1,0.325,0.325,0.00213545765,0.000192661541,0.0902203
3,6,1,0.1,0.1,0.000652093754,0.000106351954,0.163093
4,6,1,1,1,0.00635717912,0.000347767582,0.0547047
5,6,1,1,1,0.00651281505,0.000391595717,0.060127
0,7,1,1,1,0.0109286872,0.000473634034,0.0433386
0,7,1,0.775,0.775,0.00873044872,0.000406651857,0.0465786
0,7,1,0.55,0.55,0.00638060725,0.000368950227,0.0578237
0,7,1,0.325,0.325,0.00378470395,0.000250608067,0.066216
0,7,1,0.25,0.25,0.00282642352,0.000217467016,0.0769407
0,7,0.5,0.5,0.25,0.00303923646,0.000227578703,0.0748802
0,7,1,0.1,0.1,0.00111486917,0.000133924013,0.120125
0,7,1,0,0,5.02496939e-05,4.94582225e-05,0.984249
0,7,0,1,0,7.29706113e-05,5.07716967e-05,0.695783
0,7,0.5,0,0,4.11490452e-05,5.13163529e-05,1.24708
0,7,0,0.5,0,4.7991013e-05,5.09389283e-05,1.06143
0,7,0,0,0,4.01087155e-06,4.50122255e-05,11.2226
1,7,1,1,1,0.0109644566,0.000478377155,0.0436298
1,7,1,0.775,0.775,0.00877598851,0.000434371703,0.0494955
1,7,1,0.55,0.55,0.00615650548,0.000370071698,0.0601107
1,7,1,0.325,0.325,0.00371425056,0.000260938871,0.0702534
1,7,1,0.25,0.25,0.0027965407,0.000222160732,0.0794413
1,7,0.5,0.5,0.25,0.00303620612,0.000229933114,0.0757304
1,7,1,0.1,0.1,0.00115534131,0.000149923413,0.129765
1,7,1,0,0,5.93030166e-05,5.55242197e-05,0.93628
1,7,0,1,0,7.76150756e-05,5.61564855e-05,0.723525
1,7,0.5,0,0,4.3305208e-05,5.28040856e-05,1.21935
1,7,0,0.5,0,5.66302245e-05,5.11924537e-05,0.903978
1,7,0,0,0,5.25479614e-06,4.24526098e-05,8.07883
2,7,1,1,1,0.0111519613,0.000527181747,0.0472726
2,7,1,0.775,0.775,0.00875951355,0.000462491696,0.0527988
2,7,1,0.55,0.55,0.00632409866,0.000362185433,0.0572707
2,7,1,0.325,0.325,0.00374794851,0.000258660046,0.0690138
2,7,1,0.25,0.25,0.00285100707,0.000222561522,0.0780642
2,7,0.5,0.5,0.25,0.0030723947,0.00024033331,0.0782234
2,7,1,0.1,0.1,0.00115011574,0.000151576501,0.131792
2,7,1,0,0,5.66571026e-05,5.08798313e-05,0.898031
3,7,1,1,1,0.0111183829,0.000483053751,0.0434464
3,7,1,0.775,0.775,0.00879572752,0.000466051293,0.0529861
3,7,1,0.55,0.55,0.00634297245,0.000362817754,0.0572
3,7,1,0.325,0.325,0.00374544709,0.000253222719,0.0676081
3,7,1,0.1,0.1,0.00112551051,0.000145771179,0.129516
4,7,1,1,1,0.0110211957,0.000516934198,0.0469036
5,7,1,1,1,0.0110006212,0.000506672074,0.0460585
0,8,1,1,1,0.0312999353,0.00110172219,0.0351989
0,8,1,0.775,0.775,0.0252389114,0.000839884286,0.0332774
0,8,1,0.55,0.55,0.0177995221,0.000693760765,0.0389764
