trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,2,1,1,1,0.0309278541,0.00164766977,0.0532746
0,2,1,0.9,0.9,0.0280337726,0.00151916205,0.0541904
0,2,1,0.7,0.7,0.0210657385,0.001296513,0.0615461
0,2,1,0.45,0.45,0.0142468843,0.00106193797,0.0745383
0,2,1,0.25,0.25,0.00728088426,0.000777261795,0.106754
0,2,0.5,0.5,0.25,0.00751468541,0.000738103324,0.0982215
0,2,1,0.2,0.2,0.00613286309,0.000681896683,0.111187
0,2,1,0,0,-6.30110777e-05,7.9285824e-05,1.25828
0,2,0,1,0,-6.43192969e-05,7.21309751e-05,1.12145
0,2,0.5,0,0,-7.5521025e-05,5.86467682e-05,0.776562
0,2,0,0.5,0,-6.57362321e-05,6.30730504e-05,0.959487
0,2,0,0,0,-6.87224479e-05,6.77216702e-05,0.985437
1,2,1,1,1,0.0307961475,0.00150143624,0.048754
1,2,1,0.9,0.9,0.027995644,0.00157446493,0.0562396
1,2,1,0.7,0.7,0.0212554725,0.00129530503,0.0609398
1,2,1,0.45,0.45,0.0142088959,0.00100889441,0.0710044
1,2,1,0.25,0.25,0.007220224,0.00078799444,0.109137
1,2,0.5,0.5,0.25,0.00726935348,0.000720778411,0.099153
1,2,1,0.2,0.2,0.00614604699,0.000651542336,0.10601
1,2,1,0,0,-2.94014792e-05,7.67478702e-05,2.61034
1,2,0,1,0,-3.59029938e-05,6.87245833e-05,1.91417
1,2,0.5,0,0,-4.59476266e-05,7.00978929e-05,1.5256
1,2,0,0.5,0,-4.36214593e-05,6.67275878e-05,1.5297
1,2,0,0,0,-5.98437579e-05,6.4148691e-05,1.07194
2,2,1,0.9,0.9,0.0279060491,0.00153780771,0.0551066
2,2,1,0.7,0.7,0.0208722545,0.00123397465,0.0591203
2,2,1,0.45,0.45,0.0140326203,0.00107763774,0.0767952
2,2,1,0.25,0.25,0.00736192451,0.000703308112,0.0955332
2,2,0.5,0.5,0.25,0.00747385663,0.000774073072,0.103571
2,2,1,0.2,0.2,0.00609871033,0.000737997662,0.121009
2,2,1,0,0,-4.73360807e-05,7.45258832e-05,1.5744
3,2,1,0.9,0.9,0.0276207582,0.0015078214,0.0545902
3,2,1,0.7,0.7,0.0210529408,0.00128463003,0.061019
3,2,1,0.45,0.45,0.0141071459,0.00104505717,0.07408
3,2,1,0.2,0.2,0.00620404406,0.000724942112,0.11685
4,2,1,0.9,0.9,0.0281019456,0.00144173262,0.0513037
5,2,1,0.9,0.9,0.0281308043,0.00151919468,0.0540047
0,4,1,1,1,0.0323209783,0.00166909686,0.0516413
0,4,1,0.9,0.9,0.0283589542,0.0015460703,0.0545179
0,4,1,0.7,0.7,0.0233058329,0.0012904355,0.0553696
0,4,1,0.45,0.45,0.0139193363,0.00100646692,0.0723071
0,4,1,0.25,0.25,0.00770634504,0.000750760483,0.0974211
0,4,0.5,0.5,0.25,0.0087679856,0.000791433854,0.090264
0,4,1,0.2,0.2,0.0062007214,0.000665576688,0.107339
0,4,1,0,0,-3.67959096e-05,7.6079349e-05,2.0676
0,4,0,1,0,-3.62338595e-05,7.58083611e-05,2.0922
0,4,0.5,0,0,-3.98504295e-05,8.5259572e-05,2.13949
0,4,0,0.5,0,-4.67835757e-05,6.1973375e-05,1.32468
0,4,0,0,0,-6.07859908e-05,7.20555042e-05,1.1854
1,4,1,1,1,0.0318899629,0.0016295434,0.0510989
1,4,1,0.9,0.9,0.0282589484,0.0015123604,0.0535179
1,4,1,0.7,0.7,0.0235548628,0.00133366356,0.0566195
1,4,1,0.45,0.45,0.0139349112,0.00100204033,0.0719086
1,4,1,0.25,0.25,0.00766906213,0.000777860089,0.101428
1,4,0.5,0.5,0.25,0.00870010269,0.000821703371,0.0944475
1,4,1,0.2,0.2,0.00616512377,0.000659528858,0.106977
1,4,1,0,0,-4.62312567e-05,8.1466701e-05,1.76216
1,4,0,1,0,-3.71257087e-05,7.585212e-05,2.04312
1,4,0.5,0,0,-3.4880086e-05,6.87181656e-05,1.97013
