trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,4,1,1,1,0.0318214117,0.00167251631,0.0525595
0,4,1,0.9,0.9,0.0283209118,0.0014811285,0.0522981
0,4,1,0.7,0.7,0.0236549829,0.0013857929,0.0585836
0,4,1,0.45,0.45,0.0140496581,0.00105143393,0.074837
0,4,1,0.25,0.25,0.00782409853,0.00077789379,0.0994228
0,4,0.5,0.5,0.25,0.0085878604,0.000832209415,0.0969053
0,4,1,0.2,0.2,0.00611831874,0.000703810268,0.115033
0,4,1,0,0,-4.14284403e-05,7.46998126e-05,1.8031
0,4,0,1,0,-5.43505792e-05,7.52160037e-05,1.3839
0,4,0.5,0,0,-4.75247691e-05,6.91613222e-05,1.45527
0,4,0,0.5,0,-4.87746872e-05,6.49711028e-05,1.33207
0,4,0,0,0,-6.67963772e-05,4.85775272e-05,0.727248
1,4,1,1,1,0.0318678791,0.001650191,0.0517823
1,4,1,0.9,0.9,0.0282095666,0.00158511103,0.0561905
1,4,1,0.7,0.7,0.0239051676,0.00141386239,0.0591446
1,4,1,0.45,0.45,0.0143424475,0.00102562522,0.0715098
1,4,1,0.25,0.25,0.00786251645,0.000766705433,0.097514
1,4,0.5,0.5,0.25,0.00862343618,0.00077443048,0.0898053
1,4,1,0.2,0.2,0.00608175046,0.000653074882,0.107383
1,4,1,0,0,-5.27272434e-05,7.46766308e-05,1.41628
1,4,0,1,0,-4.36239825e-05,7.71929561e-05,1.76951
1,4,0.5,0,0,-5.36828917e-05,8.34668259e-05,1.55481
1,4,0,0.5,0,-5.25990492e-05,7.74385098e-05,1.47224
1,4,0,0,0,-6.38275568e-05,5.56433075e-05,0.871776
2,4,1,0.9,0.9,0.0284341715,0.0015246524,0.0536204
2,4,1,0.7,0.7,0.023723012,0.001363822,0.0574894
2,4,1,0.45,0.45,0.0139708983,0.00108541921,0.0776914
2,4,1,0.25,0.25,0.00762619632,0.000787737398,0.103294
2,4,0.5,0.5,0.25,0.00861301189,0.000801964156,0.0931108
2,4,1,0.2,0.2,0.00622898248,0.00065392696,0.104981
2,4,1,0,0,-2.07901493e-05,8.13052197e-05,3.91076
3,4,1,0.9,0.9,0.028331238,0.00152976415,0.0539957
3,4,1,0.7,0.7,0.023694134,0.00138778407,0.0585708
3,4,1,0.45,0.45,0.0139855982,0.00102938089,0.0736029
3,4,1,0.2,0.2,0.00621712424,0.000698674044,0.112379
4,4,1,0.9,0.9,0.0281138058,0.00149515556,0.0531823
5,4,1,0.9,0.9,0.0279476286,0.00154469618,0.0552711
