coordinate_px,wavelength_nm,level,intensity,raw_intensity_w
722.1532083784639,780.4486994888935,390,0.0007174130331018278,1.7272296710959999e-06
722.1532083784639,780.4486994888935,400,3.2550392145820975e-05,7.8614788296e-08
722.1532083784639,780.4486994888935,410,0.0018388455139332865,4.422944806216e-06
722.1532083784639,780.4486994888935,420,0.003503841614198622,8.431425709016e-06
722.1532083784639,780.4486994888935,430,0.007312709305603914,1.7573548987416002e-05
722.1532083784639,780.4486994888935,440,0.011988548551161613,2.8844853621016005e-05
722.1532083784639,780.4486994888935,450,0.020793810358139785,5.001369829581601e-05
722.1532083784639,780.4486994888935,460,0.0281704249454155,6.769238605181599e-05
722.1532083784639,780.4486994888935,470,0.03890113717243069,9.354633813181599e-05
722.1532083784639,780.4486994888935,480,0.049596315726387695,0.00011937662328381602
722.1532083784639,780.4486994888935,490,0.0636314303608958,0.000153124225091816
722.1532083784639,780.4486994888935,500,0.07708037407670333,0.000185435697179816
722.1532083784639,780.4486994888935,510,0.09031160105894237,0.000217251275999816
722.1532083784639,780.4486994888935,520,0.0994217662820661,0.00023929161194781597
722.1532083784639,780.4486994888935,530,0.11508708500967345,0.000276973294287816
722.1532083784639,780.4486994888935,540,0.13739826347397835,0.00033048431807181593
722.1532083784639,780.4486994888935,550,0.15413471890789798,0.00037082698885581596
722.1532083784639,780.4486994888935,560,0.17278679608303066,0.00041583460880781597
722.1532083784639,780.4486994888935,570,0.19281456739936048,0.000463867622447816
722.1532083784639,780.4486994888935,580,0.2128197515716221,0.000512125190047816
722.1532083784639,780.4486994888935,590,0.22648887181377192,0.0005450022088078159
722.1532083784639,780.4486994888935,600,0.25162693677684833,0.000604799508007816
722.1532083784639,780.4486994888935,610,0.28102310416976684,0.000675950363887816
722.1532083784639,780.4486994888935,620,0.29609217859812476,0.0007128746864478161
722.1532083784639,780.4486994888935,630,0.3336234937207462,0.000802043137567816
722.1532083784639,780.4486994888935,640,0.3224122110067906,0.000776050103527816
722.1532083784639,780.4486994888935,650,0.3561949603398979,0.0008574259468078159
722.1532083784639,780.4486994888935,660,0.39883175686699185,0.0009586965054478161
722.1532083784639,780.4486994888935,670,0.3867776151881647,0.0009304744913678159
722.1532083784639,780.4486994888935,680,0.41281026286776945,0.0009933908712478159
722.1532083784639,780.4486994888935,690,0.42889567182764166,0.0010319358462478158
722.1532083784639,780.4486994888935,700,0.42888168934334003,0.001032243087647816
722.1532083784639,780.4486994888935,710,0.45864576704317783,0.0011039358269678162
722.1532083784639,780.4486994888935,720,0.4452250408855763,0.001069543317967816
722.1532083784639,780.4486994888935,730,0.48414000971733195,0.001165820998447816
722.1532083784639,780.4486994888935,740,0.49500246167662915,0.001190324214527816
722.1532083784639,780.4486994888935,750,0.5059737647062422,0.0012181168942478158
722.1532083784639,780.4486994888935,760,0.518862080030306,0.001248297877047816
722.1532083784639,780.4486994888935,770,0.5326265024834642,0.0012825014984878158
722.1532083784639,780.4486994888935,780,0.5632382580460703,0.0013548771953678159
722.1532083784639,780.4486994888935,790,0.5447656222227175,0.001310773327007816
722.1532083784639,780.4486994888935,800,0.5682782595605206,0.001366633254047816
722.1532083784639,780.4486994888935,810,0.5656546974831869,0.0013607108197278162
722.1532083784639,780.4486994888935,820,0.5656971360362835,0.0013625191406478156
722.1532083784639,780.4486994888935,830,0.5650464548323911,0.0013597303434478162
722.1532083784639,780.4486994888935,840,0.5777631157578508,0.0013908793993278156
722.1532083784639,780.4486994888935,850,0.6017648387191511,0.001447167865367816
722.1532083784639,780.4486994888935,860,0.586655368386017,0.0014120857152878157
722.1532083784639,780.4486994888935,870,0.5865460496541525,0.001411064836847816
722.1532083784639,780.4486994888935,880,0.597628285430666,0.0014373635534078158
722.1532083784639,780.4486994888935,890,0.5778619464146221,0.0013916609900478157
722.1532083784639,780.4486994888935,900,0.5573441560839197,0.0013425691288478162
742.1532083784639,780.3304083602012,390,0.0007101344838007106,1.8127627305640002e-06
742.1532083784639,780.3304083602012,400,1.4190661752668476e-05,3.6419561684e-08
742.1532083784639,780.3304083602012,410,0.0016483708455729868,4.203953313084e-06
742.1532083784639,780.3304083602012,420,0.0035545387592555936,9.069255872684e-06
742.1532083784639,780.3304083602012,430,0.006914083101097438,1.7637838049084e-05
742.1532083784639,780.3304083602012,440,0.012218724200409904,3.1180138853084e-05
742.1532083784639,780.3304083602012,450,0.019918219338682173,5.0809267105083996e-05
742.1532083784639,780.3304083602012,460,0.028805574826181693,7.3486817581084e-05
742.1532083784639,780.3304083602012,470,0.03997262578459228,0.000101984214445084
742.1532083784639,780.3304083602012,480,0.05184946468212417,0.000132292337061084
742.1532083784639,780.3304083602012,490,0.0703208524192259,0.00017938418972508397
742.1532083784639,780.3304083602012,500,0.07770985838696552,0.000198253202417084
742.1532083784639,780.3304083602012,510,0.09156763653572352,0.00023365111837308402
