trial,tgt_index,ref_index,phi_xt_deg,phi_wt_deg,x_t,w_t,x_r,w_r,dark_v,voltage_mean_v,voltage_std_v,std_ratio
0,3,2,36.87,36.87,0.1,0.1,0.9,0.9,-3.62428153e-06,0.00249060877,0.000220684085,0.0886065
0,3,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-3.62428153e-06,0.00244197459,0.000213207237,0.0873094
0,3,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-3.62428153e-06,0.00271300031,0.000228336709,0.0841639
0,3,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-3.62428153e-06,0.00318989606,0.000253881096,0.0795891
0,3,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-3.62428153e-06,0.00398990769,0.00027401361,0.0686767
0,3,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-3.62428153e-06,0.00509881148,0.000320127098,0.0627847
0,3,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-3.62428153e-06,0.0064744043,0.000383555504,0.0592418
0,3,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-3.62428153e-06,0.00797101979,0.000475124258,0.0596065
0,3,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-3.62428153e-06,0.00971474752,0.000505587834,0.0520433
0,3,2,143.1,143.1,0.9,0.9,0.9,0.9,-3.62428153e-06,0.0115488755,0.000577332926,0.0499904
0,4,2,36.87,36.87,0.1,0.1,0.9,0.9,-7.55872226e-06,0.00219249308,0.000197737794,0.0901886
0,4,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-7.55872226e-06,0.00185241945,0.000175681964,0.0948392
0,4,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-7.55872226e-06,0.00165797047,0.000170104985,0.102598
0,4,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-7.55872226e-06,0.00177127281,0.000170617228,0.0963246
0,4,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-7.55872226e-06,0.00210663968,0.000198891413,0.0944117
0,4,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-7.55872226e-06,0.00279068633,0.000224762861,0.0805404
0,4,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-7.55872226e-06,0.00373243814,0.000267860183,0.0717655
0,4,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-7.55872226e-06,0.00510865039,0.000321024525,0.0628394
0,4,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-7.55872226e-06,0.00677530372,0.000360835049,0.0532574
0,4,2,143.1,143.1,0.9,0.9,0.9,0.9,-7.55872226e-06,0.00899409592,0.000462222837,0.0513918
0,5,2,36.87,36.87,0.1,0.1,0.9,0.9,-9.74059412e-06,0.00224100976,0.000199096735,0.0888424
0,5,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-9.74059412e-06,0.00175102338,0.000160018047,0.0913854
0,5,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-9.74059412e-06,0.00121420895,0.000146777066,0.120883
0,5,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-9.74059412e-06,0.000779089523,0.000119767948,0.153728
0,5,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-9.74059412e-06,0.000511501912,9.56179897e-05,0.186936
0,5,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-9.74059412e-06,0.000442616779,9.47964714e-05,0.214173
0,5,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-9.74059412e-06,0.000665034199,0.00011320482,0.170224
0,5,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-9.74059412e-06,0.00118078941,0.000146935158,0.124438
0,5,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-9.74059412e-06,0.00213935085,0.000195773592,0.0915107
0,5,2,143.1,143.1,0.9,0.9,0.9,0.9,-9.74059412e-06,0.00369324054,0.000262597888,0.0711023
0,6,2,36.87,36.87,0.1,0.1,0.9,0.9,-1.86718591e-05,0.00297692119,0.00021663334,0.0727709
0,6,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-1.86718591e-05,0.00301030226,0.000231304791,0.0768377
0,6,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-1.86718591e-05,0.0027545531,0.000222795828,0.0808827
0,6,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-1.86718591e-05,0.00244007552,0.000204353735,0.0837489
0,6,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-1.86718591e-05,0.00203920421,0.000186137156,0.0912793
0,6,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-1.86718591e-05,0.00156902388,0.000160730059,0.10244
0,6,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-1.86718591e-05,0.00110111292,0.00013699192,0.124412
0,6,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-1.86718591e-05,0.000655626783,0.000112181059,0.171105
0,6,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-1.86718591e-05,0.000353647766,7.99645475e-05,0.226114
0,6,2,143.1,143.1,0.9,0.9,0.9,0.9,-1.86718591e-05,0.000285628178,6.98156297e-05,0.244428
0,7,2,36.87,36.87,0.1,0.1,0.9,0.9,-1.59080405e-05,0.00397892088,0.000254895837,0.0640615
0,7,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-1.59080405e-05,0.00501090106,0.000316480619,0.0631584
0,7,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-1.59080405e-05,0.00618165796,0.00034503155,0.0558154
0,7,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-1.59080405e-05,0.00719860186,0.000383637685,0.0532934
0,7,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-1.59080405e-05,0.00801065744,0.00043001033,0.0536798
0,7,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-1.59080405e-05,0.00898303117,0.000454956454,0.0506462
0,7,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-1.59080405e-05,0.00952097348,0.000464376115,0.048774
0,7,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-1.59080405e-05,0.00978628648,0.000473873172,0.0484222
0,7,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-1.59080405e-05,0.0095830373,0.000501036335,0.0522837
0,7,2,143.1,143.1,0.9,0.9,0.9,0.9,-1.59080405e-05,0.0088466005,0.000443103442,0.0500874
0,8,2,36.87,36.87,0.1,0.1,0.9,0.9,-1.34456371e-05,0.00319550355,0.000239233897,0.0748658
0,8,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-1.34456371e-05,0.00454385163,0.00027990414,0.0616006
0,8,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-1.34456371e-05,0.00707085829,0.000374171614,0.0529174
0,8,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-1.34456371e-05,0.0105800904,0.000503767333,0.0476147
0,8,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-1.34456371e-05,0.014558266,0.000612585414,0.0420782
0,8,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-1.34456371e-05,0.0192771662,0.000827979228,0.0429513
0,8,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-1.34456371e-05,0.0250786639,0.000877799986,0.0350019
0,8,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-1.34456371e-05,0.0308045464,0.00118879912,0.0385917
0,8,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-1.34456371e-05,0.0363235767,0.00122543688,0.0337367
0,8,2,143.1,143.1,0.9,0.9,0.9,0.9,-1.34456371e-05,0.0419670987,0.0017072269,0.0406801
