block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3+4+5,0.436448,0.140084,0.568041,0.557897,0.584732,0.119212,0.864637,0.264427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0066408379,0.000430524347,0.1,0.00568430575
0,2+3+4+5,0.601195,0.882257,0.585738,0.448491,0.771051,0.712723,0.593810,0.631476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0138313058,0.000658485055,0.1,0.0128445406
0,2+3+4+5,0.218279,0.825808,0.687995,0.367979,0.579281,0.787298,0.528829,0.123026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00885113226,0.000462262504,0.1,0.00801759975
0,2+3+4+5,0.576229,0.526971,0.950231,0.522441,0.591713,0.630114,0.473812,0.444410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0106413339,0.000499655186,0.1,0.00936484949
0,2+3+4+5,0.328275,0.615356,0.599362,0.261667,0.774982,0.321056,0.855877,0.507574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0123205878,0.000560221997,0.1,0.0114412403
0,2+3+4+5,0.991742,0.256441,0.480790,0.688702,0.865094,0.538911,0.966770,0.469196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0166305357,0.000702647963,0.1,0.0151533964
0,2+3+4+5,0.235901,0.315704,0.196542,0.292350,0.878269,0.691797,0.839061,0.779201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0162781954,0.000739323576,0.1,0.0155578833
0,2+3+4+5,0.781715,0.938279,0.470446,0.320365,0.578586,0.417835,0.199344,0.483880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00361945136,0.000241989585,0.1,0.00333446504
1,2+3+4+6,0.539156,0.934048,0.785152,0.368689,0.900968,0.674001,0.000000,0.000000,0.765554,0.784958,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00639999156,0.000355837784,0.1,0.00554268154
1,2+3+4+6,0.700050,0.973820,0.183865,0.823968,0.783234,0.883287,0.000000,0.000000,0.453532,0.906547,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00426180496,0.000292685296,0.1,0.0038779041
1,2+3+4+6,0.627887,0.686684,0.634220,0.134130,0.759808,0.838322,0.000000,0.000000,0.984148,0.112148,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00621591607,0.000333590266,0.1,0.00598347049
1,2+3+4+6,0.542602,0.291884,0.303373,0.316930,0.503090,0.757894,0.000000,0.000000,0.511972,0.920834,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00563712636,0.000360929914,0.1,0.00549751723
1,2+3+4+6,0.643032,0.214003,0.916812,0.342931,0.247833,0.235134,0.000000,0.000000,0.545199,0.998298,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00421004418,0.000258688053,0.1,0.00392891126
1,2+3+4+6,0.387909,0.441507,0.585306,0.229284,0.382219,0.896130,0.000000,0.000000,0.608201,0.335062,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00316084181,0.000250966255,0.1,0.00291845627
1,2+3+4+6,0.257619,0.274861,0.962069,0.434688,0.560307,0.631496,0.000000,0.000000,0.951327,0.734085,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.00791188397,0.000385051429,0.1,0.00709632687
1,2+3+4+6,0.301281,0.301043,0.927745,0.190554,0.946461,0.646717,0.000000,0.000000,0.722530,0.777462,0.000000,0.000000,0.000000,0.000000,-2.2415121e-05,0.0056228699,0.000349494165,0.1,0.00504330899
2,2+3+4+7,0.776019,0.136108,0.616798,0.907747,0.705234,0.729315,0.000000,0.000000,0.000000,0.000000,0.423199,0.723178,0.000000,0.000000,-2.2415121e-05,0.00757328371,0.000392171723,0.1,0.00760566619
