block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3+4+5+6,0.241259,0.490876,0.329582,0.990133,0.842015,0.646888,0.850790,0.357720,0.948273,0.865278,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.0182271693,0.000870440377,0.1,0.0166520289
0,2+3+4+5+6,0.299237,0.315766,0.425418,0.263692,0.206780,0.305613,0.154027,0.764402,0.211457,0.117904,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.0027887565,0.000214525277,0.1,0.00248041793
0,2+3+4+5+6,0.473690,0.207574,0.416383,0.527908,0.491427,0.235164,0.908770,0.206732,0.249942,0.951242,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.00678774879,0.000379112153,0.1,0.00628910726
0,2+3+4+5+6,0.426595,0.502755,0.621989,0.972568,0.104233,0.487753,0.444312,0.639661,0.306939,0.319879,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.00288926995,0.000242791679,0.1,0.00204787047
0,2+3+4+5+6,0.517448,0.306111,0.382387,0.217790,0.568565,0.483796,0.199485,0.242580,0.119365,0.802226,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.0033163261,0.000233926218,0.1,0.00291026614
0,2+3+4+5+6,0.375717,0.466872,0.127356,0.693277,0.552516,0.763521,0.183983,0.609174,0.449234,0.860852,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.00681401965,0.000382054755,0.1,0.00607266981
0,2+3+4+5+6,0.843643,0.822983,0.318485,0.499070,0.984281,0.345311,0.353389,0.276843,0.909729,0.777985,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.00505305966,0.000332672291,0.1,0.00446867451
0,2+3+4+5+6,0.730523,0.205995,0.834452,0.374385,0.204547,0.400385,0.597988,0.642055,0.334453,0.482672,0.000000,0.000000,0.000000,0.000000,-6.22003841e-06,0.00482534754,0.000286469952,0.1,0.00406222318
1,2+3+4+5+7,0.153940,0.313700,0.137949,0.321839,0.439551,0.786874,0.775017,0.568944,0.000000,0.000000,0.435194,0.151551,0.000000,0.000000,-6.22003841e-06,0.0070067274,0.000335139648,0.1,0.00646388403
1,2+3+4+5+7,0.205064,0.958232,0.699216,0.373748,0.361937,0.456942,0.965516,0.244028,0.000000,0.000000,0.591786,0.429775,0.000000,0.000000,-6.22003841e-06,0.00270497701,0.000212530575,0.1,0.00239652782
1,2+3+4+5+7,0.213923,0.961567,0.765965,0.377955,0.862483,0.235805,0.583543,0.985046,0.000000,0.000000,0.317113,0.262668,0.000000,0.000000,-6.22003841e-06,0.0114561207,0.000548675337,0.1,0.0113485229
1,2+3+4+5+7,0.170558,0.559793,0.699512,0.589414,0.111900,0.359679,0.436231,0.179224,0.000000,0.000000,0.699012,0.158992,0.000000,0.000000,-6.22003841e-06,0.00177132909,0.000162426898,0.1,0.00158889738
1,2+3+4+5+7,0.461802,0.309445,0.875443,0.145395,0.145924,0.791757,0.648845,0.844581,0.000000,0.000000,0.839021,0.332332,0.000000,0.000000,-6.22003841e-06,0.00281229171,0.000245025977,0.1,0.00237662969
1,2+3+4+5+7,0.116941,0.892986,0.505437,0.842515,0.252752,0.870969,0.444946,0.406944,0.000000,0.000000,0.789547,0.583826,0.000000,0.000000,-6.22003841e-06,0.00108619337,0.000138179913,0.1,0.000582961179
1,2+3+4+5+7,0.710581,0.295104,0.660809,0.216747,0.630058,0.825304,0.303426,0.231076,0.000000,0.000000,0.863270,0.734447,0.000000,0.000000,-6.22003841e-06,0.000561169103,9.65218077e-05,0.1,0.000144021334
1,2+3+4+5+7,0.877603,0.113737,0.685364,0.128194,0.615357,0.827499,0.192264,0.735399,0.000000,0.000000,0.734805,0.874467,0.000000,0.000000,-6.22003841e-06,0.000429186927,8.7896466e-05,0.1,0.000140483601
2,2+3+4+5+8,0.476750,0.850530,0.298518,0.913043,0.198498,0.593008,0.818818,0.136377,0.000000,0.000000,0.000000,0.000000,0.501019,0.573173,-6.22003841e-06,0.0228431467,0.000865630034,0.1,0.0221408142
2,2+3+4+5+8,0.777546,0.700425,0.874298,0.954399,0.971725,0.730461,0.149888,0.884579,0.000000,0.000000,0.000000,0.000000,0.332438,0.937582,-6.22003841e-06,0.0498003652,0.00189159598,0.1,0.0479333883
2,2+3+4+5+8,0.751505,0.656282,0.774376,0.789892,0.413690,0.947079,0.174125,0.366403,0.000000,0.000000,0.000000,0.000000,0.275858,0.161366,-6.22003841e-06,0.0205370253,0.000664549953,0.1,0.0194911123
2,2+3+4+5+8,0.964355,0.682284,0.293531,0.401017,0.453434,0.704113,0.271899,0.430995,0.000000,0.000000,0.000000,0.000000,0.830307,0.172771,-6.22003841e-06,0.0146926546,0.000698798123,0.1,0.0143884909
2,2+3+4+5+8,0.465017,0.267994,0.150675,0.427934,0.572505,0.478697,0.160763,0.810895,0.000000,0.000000,0.000000,0.000000,0.387079,0.783443,-6.22003841e-06,0.0166905678,0.000711750295,0.1,0.0157169938
2,2+3+4+5+8,0.570525,0.307761,0.988463,0.809386,0.436727,0.852589,0.463794,0.184635,0.000000,0.000000,0.000000,0.000000,0.658472,0.117105,-6.22003841e-06,0.0195250634,0.00079036773,0.1,0.0173571651
2,2+3+4+5+8,0.354232,0.319059,0.929861,0.587106,0.958764,0.936774,0.232616,0.830488,0.000000,0.000000,0.000000,0.000000,0.875611,0.809558,-6.22003841e-06,0.0472359542,0.00199709417,0.1,0.0463413131
2,2+3+4+5+8,0.566685,0.957472,0.348238,0.694320,0.555493,0.567608,0.259723,0.583562,0.000000,0.000000,0.000000,0.000000,0.378469,0.497596,-6.22003841e-06,0.0217279059,0.000763827289,0.1,0.0211685021
3,2+3+4+6+7,0.298797,0.618495,0.442862,0.286470,0.802788,0.650816,0.000000,0.000000,0.303445,0.621868,0.820246,0.190595,0.000000,0.000000,-6.22003841e-06,0.00139244614,0.000161723177,0.1,0.0014969226
3,2+3+4+6+7,0.930897,0.646627,0.213922,0.626896,0.595771,0.864229,0.000000,0.000000,0.529996,0.650131,0.233809,0.495266,0.000000,0.000000,-6.22003841e-06,0.00269117819,0.000228490679,0.1,0.00296046499
3,2+3+4+6+7,0.142992,0.472042,0.881551,0.348738,0.391183,0.295698,0.000000,0.000000,0.984810,0.317996,0.856793,0.831395,0.000000,0.000000,-6.22003841e-06,0.00343177909,0.000287357041,0.1,0.00335698473
3,2+3+4+6+7,0.295953,0.498216,0.758503,0.606631,0.512530,0.918994,0.000000,0.000000,0.467552,0.321883,0.153014,0.637486,0.000000,0.000000,-6.22003841e-06,0.00535384739,0.000327611449,0.1,0.0054178075
3,2+3+4+6+7,0.351099,0.804929,0.504804,0.672543,0.503430,0.109519,0.000000,0.000000,0.123506,0.908529,0.320971,0.435643,0.000000,0.000000,-6.22003841e-06,0.00196222672,0.000188152831,0.1,0.00213798656
3,2+3+4+6+7,0.107392,0.127524,0.540956,0.706813,0.707128,0.766632,0.000000,0.000000,0.675084,0.350157,0.404640,0.739352,0.000000,0.000000,-6.22003841e-06,0.00080767053,0.000126383007,0.1,0.000817272121
3,2+3+4+6+7,0.724859,0.249054,0.199586,0.430604,0.513700,0.960763,0.000000,0.000000,0.732841,0.784789,0.577259,0.716360,0.000000,0.000000,-6.22003841e-06,0.000310393071,8.57503558e-05,0.1,0.000131023872
3,2+3+4+6+7,0.232090,0.480806,0.388870,0.255364,0.371463,0.856391,0.000000,0.000000,0.302747,0.134518,0.882770,0.928608,0.000000,0.000000,-6.22003841e-06,0.00176360392,0.000177653326,0.1,0.00153122909
4,2+3+4+6+8,0.446661,0.918718,0.920374,0.373949,0.737746,0.301330,0.000000,0.000000,0.311182,0.426272,0.000000,0.000000,0.645823,0.868561,-6.22003841e-06,0.0295713851,0.000932222386,0.1,0.0296226412
