block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3+4,0.378084,0.972600,0.573265,0.217144,0.981543,0.736573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.0107497194,0.000508375401,0.1,0.0107425813
0,2+3+4,0.612409,0.767085,0.500557,0.717274,0.408998,0.345178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00700314748,0.00042595007,0.1,0.00655201467
0,2+3+4,0.213487,0.182698,0.909902,0.590757,0.873810,0.294435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.0068704707,0.000374644284,0.1,0.00621222888
0,2+3+4,0.337840,0.756975,0.416847,0.234128,0.407125,0.370138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00380001556,0.00026682932,0.1,0.00372692979
0,2+3+4,0.518347,0.994067,0.552439,0.530491,0.330462,0.336952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00469692763,0.000298157467,0.1,0.00449685212
0,2+3+4,0.688910,0.305020,0.684930,0.365530,0.775871,0.523001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00934922091,0.000455450223,0.1,0.00892547274
0,2+3+4,0.936864,0.511673,0.630594,0.402959,0.575651,0.859454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.0107923914,0.000531805073,0.1,0.0106137842
0,2+3+4,0.490981,0.719146,0.844592,0.801335,0.536575,0.341767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00933530132,0.00044108673,0.1,0.00854516257
1,2+3+5,0.335644,0.231766,0.186077,0.297205,0.000000,0.000000,0.907909,0.762715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00689308921,0.000392686177,0.1,0.00691502868
1,2+3+5,0.208636,0.419596,0.916368,0.310923,0.000000,0.000000,0.132254,0.671232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00223268704,0.000216110372,0.1,0.00197508519
1,2+3+5,0.148253,0.510758,0.611092,0.666887,0.000000,0.000000,0.461898,0.407372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00309647644,0.000243692187,0.1,0.00271016212
1,2+3+5,0.536600,0.603299,0.609832,0.953152,0.000000,0.000000,0.775207,0.563982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.006833454,0.000398076468,0.1,0.00628402827
1,2+3+5,0.632803,0.459877,0.729287,0.881416,0.000000,0.000000,0.272452,0.480238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00448682575,0.000276640111,0.1,0.00404954495
1,2+3+5,0.887656,0.746347,0.318236,0.969940,0.000000,0.000000,0.608513,0.354171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00327786701,0.000250845032,0.1,0.00323442095
1,2+3+5,0.455720,0.206511,0.582261,0.554374,0.000000,0.000000,0.667852,0.862464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.0082505293,0.000487515305,0.1,0.00772770187
1,2+3+5,0.503293,0.544253,0.675778,0.654825,0.000000,0.000000,0.792123,0.700627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00889436134,0.000450832573,0.1,0.00837338107
2,2+3+6,0.415389,0.899303,0.388414,0.299832,0.000000,0.000000,0.000000,0.000000,0.762316,0.758112,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.00109036081,0.000151331764,0.1,0.000945026947
2,2+3+6,0.222162,0.781402,0.606962,0.103798,0.000000,0.000000,0.000000,0.000000,0.912398,0.971041,0.000000,0.000000,0.000000,0.000000,-2.7921308e-05,0.0055150563,0.000357998661,0.1,0.00557428362
