block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3+4+5+6+7,0.801576,0.802034,0.573262,0.767682,0.960607,0.380375,0.248602,0.790668,0.885721,0.408457,0.358446,0.390993,0.000000,0.000000,-1.49587446e-05,0.00361974196,0.000263666416,0.1,0.00323618265
0,2+3+4+5+6+7,0.778303,0.933499,0.553433,0.895450,0.629366,0.235452,0.916884,0.881397,0.205660,0.150106,0.131043,0.248764,0.000000,0.000000,-1.49587446e-05,0.0131238448,0.000594266291,0.1,0.0127460074
0,2+3+4+5+6+7,0.451337,0.780556,0.886556,0.466412,0.523594,0.112329,0.229661,0.572095,0.755316,0.211296,0.513419,0.898084,0.000000,0.000000,-1.49587446e-05,0.000827914601,0.000122972695,0.1,0.00102355217
0,2+3+4+5+6+7,0.442460,0.169958,0.420364,0.771350,0.909936,0.846023,0.216466,0.424676,0.645569,0.779642,0.636280,0.120974,0.000000,0.000000,-1.49587446e-05,0.00333429793,0.000253140378,0.1,0.00300020342
0,2+3+4+5+6+7,0.632025,0.398911,0.526896,0.653821,0.266221,0.807978,0.863012,0.281588,0.833216,0.412768,0.890765,0.224243,0.000000,0.000000,-1.49587446e-05,0.0020278657,0.000226504518,0.1,0.0013556978
0,2+3+4+5+6+7,0.192461,0.845359,0.933906,0.608044,0.353311,0.754373,0.343354,0.628951,0.452079,0.500389,0.551800,0.244235,0.000000,0.000000,-1.49587446e-05,0.00146574431,0.000152784559,0.1,0.00141398143
0,2+3+4+5+6+7,0.959939,0.602007,0.334628,0.363265,0.786495,0.446081,0.561405,0.962263,0.547677,0.888526,0.497033,0.665303,0.000000,0.000000,-1.49587446e-05,0.00224498182,0.000214361284,0.1,0.00153687502
0,2+3+4+5+6+7,0.506480,0.542115,0.526189,0.307662,0.256109,0.349839,0.597590,0.624151,0.536480,0.902466,0.676595,0.998990,0.000000,0.000000,-1.49587446e-05,0.0110137894,0.000575984817,0.1,0.0102504993
1,2+3+4+5+6+8,0.874978,0.700559,0.892800,0.300209,0.799756,0.935654,0.807209,0.775438,0.119409,0.304648,0.000000,0.000000,0.642295,0.558667,-1.49587446e-05,0.046007498,0.00127093229,0.1,0.0458297243
1,2+3+4+5+6+8,0.210075,0.390246,0.980773,0.998040,0.587105,0.226411,0.848645,0.633761,0.479500,0.665413,0.000000,0.000000,0.470244,0.262787,-1.49587446e-05,0.00853444655,0.000469675063,0.1,0.00703702134
