trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,5,1,0,0,0.000293428523,7.81736027e-05,0.266414
0,5,0,1,0,0.000312622849,7.83358029e-05,0.250576
0,5,0.5,0,0,0.000138455571,6.7995289e-05,0.491098
0,5,0,0.5,0,0.000164741804,6.57535635e-05,0.399131
0,5,0,0,0,-3.66453023e-05,4.06653089e-05,1.1097
1,5,0.9,0.277778,0.25,0.0105065364,0.00045770459,0.0435638
1,5,0.6,0.416667,0.25,0.0112667664,0.000468617036,0.0415929
1,5,0.7,0.357143,0.25,0.0108556616,0.000434711961,0.0400447
1,5,1,0.25,0.25,0.0102329832,0.00041755313,0.0408046
1,5,0.8,0.3125,0.25,0.0105195424,0.000422416797,0.0401554
1,5,0.5,0.5,0.25,0.0110435505,0.000423497794,0.038348
1,5,0.277,0.902527,0.25,0.0106221541,0.000457238821,0.0430458
1,5,0.357,0.70028,0.25,0.0109258621,0.000490105502,0.0448574
1,5,1,0,0,0.000310221902,8.4572328e-05,0.272619
1,5,0,1,0,0.000317881088,7.76262134e-05,0.244199
1,5,0.5,0,0,0.000158793555,6.19001541e-05,0.389815
1,5,0,0.5,0,0.000185379676,6.51413081e-05,0.351394
1,5,0,0,0,-3.86626111e-05,3.61991179e-05,0.936282
2,5,0.9,0.277778,0.25,0.0104483791,0.00040164178,0.0384406
2,5,0.6,0.416667,0.25,0.0112216944,0.000502222866,0.0447546
2,5,0.7,0.357143,0.25,0.0109848382,0.000441740407,0.0402136
2,5,1,0.25,0.25,0.0105340822,0.000451334284,0.0428451
2,5,0.8,0.3125,0.25,0.0106998623,0.000453665247,0.0423992
2,5,0.5,0.5,0.25,0.0111965375,0.000438729514,0.0391844
2,5,0.277,0.902527,0.25,0.0105189389,0.0004473796,0.0425309
2,5,0.357,0.70028,0.25,0.010974124,0.000452502283,0.0412336
2,5,1,0,0,0.000291356404,7.65804614e-05,0.262841
0,6,0.9,0.277778,0.25,0.0147204028,0.000496309202,0.0337157
0,6,0.6,0.416667,0.25,0.0161095506,0.000545724128,0.0338758
0,6,0.7,0.357143,0.25,0.0158278412,0.000496845362,0.0313906
0,6,1,0.25,0.25,0.0145107001,0.000513212729,0.0353679
0,6,0.8,0.3125,0.25,0.0153346038,0.000606513638,0.039552
0,6,0.5,0.5,0.25,0.0158551112,0.000571887774,0.0360696
0,6,0.277,0.902527,0.25,0.0147323995,0.000584796425,0.0396946
0,6,0.357,0.70028,0.25,0.0154011094,0.000618502659,0.0401596
0,6,1,0,0,0.000553952508,9.95393871e-05,0.179689
0,6,0,1,0,0.000733223487,0.000119451735,0.162913
0,6,0.5,0,0,0.000353673714,8.32362499e-05,0.235348
0,6,0,0.5,0,0.00044075184,9.12007701e-05,0.206921
0,6,0,0,0,-3.67541142e-05,3.86882931e-05,1.05262
1,6,0.9,0.277778,0.25,0.0148143073,0.000557354113,0.0376227
1,6,0.6,0.416667,0.25,0.0158898908,0.000540112874,0.033991
