block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2+3,0.821778,0.905178,0.204286,0.595600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0106276948,0.000498706503,0.1,0.0110558666
0,2+3,0.208774,0.847465,0.759574,0.204880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00800684794,0.000386431747,0.1,0.0072173408
0,2+3,0.357909,0.114903,0.947269,0.701182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0115495273,0.000435671091,0.1,0.0102030261
0,2+3,0.688558,0.203613,0.566370,0.535118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0103375073,0.000467106055,0.1,0.00977065361
0,2+3,0.691417,0.945192,0.205175,0.629016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0106864633,0.000429089456,0.1,0.0108230002
0,2+3,0.961355,0.775474,0.563748,0.112580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00921336954,0.000390417075,0.1,0.00887351379
0,2+3,0.143215,0.428739,0.905776,0.744180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0136237395,0.000512342969,0.1,0.0115200683
0,2+3,0.902458,0.344595,0.376911,0.939536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0152059515,0.000651498646,0.1,0.0149226691
1,2+4,0.375443,0.434975,0.000000,0.000000,0.852163,0.490668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0130772479,0.000607232579,0.1,0.0128251186
1,2+4,0.229422,0.155597,0.000000,0.000000,0.750292,0.893257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0132647135,0.000696865052,0.1,0.0128290359
1,2+4,0.737924,0.283989,0.000000,0.000000,0.950146,0.164371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00710593805,0.000401069629,0.1,0.00704014893
1,2+4,0.844748,0.257557,0.000000,0.000000,0.703514,0.802531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0163963164,0.000611372104,0.1,0.0164785479
1,2+4,0.865171,0.341137,0.000000,0.000000,0.213582,0.649941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00537141442,0.000300692332,0.1,0.00553393229
1,2+4,0.693472,0.902843,0.000000,0.000000,0.374309,0.286526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00526527739,0.000277635779,0.1,0.00513345876
1,2+4,0.308353,0.400236,0.000000,0.000000,0.750257,0.568918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0122565636,0.000433962935,0.1,0.0119822097
1,2+4,0.804154,0.201166,0.000000,0.000000,0.303632,0.912857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00868347197,0.000415814907,0.1,0.00900333587
2,2+5,0.927767,0.143798,0.000000,0.000000,0.000000,0.000000,0.275736,0.920694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00361134896,0.000255830522,0.1,0.00383261115
2,2+5,0.334942,0.770730,0.000000,0.000000,0.000000,0.000000,0.881096,0.376344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0059566679,0.000332957204,0.1,0.00580137256
2,2+5,0.632811,0.788420,0.000000,0.000000,0.000000,0.000000,0.683905,0.844158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00971733145,0.000496539905,0.1,0.00962129135
2,2+5,0.664769,0.949741,0.000000,0.000000,0.000000,0.000000,0.499458,0.143290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00259234287,0.000183442335,0.1,0.00251326809
2,2+5,0.603606,0.936511,0.000000,0.000000,0.000000,0.000000,0.146559,0.230952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.0032421907,0.000243446104,0.1,0.00315797642
2,2+5,0.926221,0.325492,0.000000,0.000000,0.000000,0.000000,0.919163,0.287881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00379310902,0.000260220606,0.1,0.00375969408
2,2+5,0.502119,0.155225,0.000000,0.000000,0.000000,0.000000,0.492553,0.727623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00686860811,0.000400811276,0.1,0.00674006576
2,2+5,0.221345,0.958423,0.000000,0.000000,0.000000,0.000000,0.373215,0.362947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00072298154,0.000107056335,0.1,0.00073321736
3,2+6,0.598964,0.992989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468625,0.204848,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00560560229,0.000350935349,0.1,0.00556354467
3,2+6,0.737923,0.180389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324193,0.161532,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.000295331162,8.96656927e-05,0.1,0.000326572465
3,2+6,0.682909,0.689551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197654,0.898184,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.000562773987,0.000101144987,0.1,0.000514990789
3,2+6,0.531123,0.445351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.617704,0.865395,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00379149298,0.000256960763,0.1,0.00381637527
3,2+6,0.654498,0.387097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559632,0.864812,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00255131848,0.000201257264,0.1,0.0026344079
3,2+6,0.653410,0.180180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.696412,0.812149,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00619239645,0.000351739136,0.1,0.00624010313
3,2+6,0.224166,0.772561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369488,0.998980,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.00279718708,0.000230287987,0.1,0.0028486674
3,2+6,0.845186,0.373696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546180,0.792876,0.000000,0.000000,0.000000,0.000000,-3.89245983e-05,0.000992143749,0.000123558085,0.1,0.00106763231
4,2+7,0.712365,0.324892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.848020,0.305030,0.000000,0.000000,-3.89245983e-05,0.00771885326,0.000388863464,0.1,0.00785158919
4,2+7,0.160478,0.231372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440729,0.951648,0.000000,0.000000,-3.89245983e-05,0.00924000545,0.000381372862,0.1,0.00921076835
4,2+7,0.593406,0.228309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229736,0.618452,0.000000,0.000000,-3.89245983e-05,0.00463222141,0.000292494768,0.1,0.00494085079
4,2+7,0.762336,0.957719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.709937,0.531050,0.000000,0.000000,-3.89245983e-05,0.0272368676,0.000875402947,0.1,0.0277491041
4,2+7,0.250823,0.148490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601393,0.497050,0.000000,0.000000,-3.89245983e-05,0.00686772783,0.00036217539,0.1,0.00676501573
4,2+7,0.479752,0.364431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340926,0.591688,0.000000,0.000000,-3.89245983e-05,0.00636707784,0.000340844372,0.1,0.00647505021
4,2+7,0.275229,0.699522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977063,0.838759,0.000000,0.000000,-3.89245983e-05,0.0148722328,0.000629544847,0.1,0.0143273927
4,2+7,0.674157,0.670587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.967443,0.714359,0.000000,0.000000,-3.89245983e-05,0.0140085401,0.0005989173,0.1,0.0142933343
5,2+8,0.883356,0.433999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346438,0.337446,-3.89245983e-05,0.0279594646,0.000930656845,0.1,0.0270961236
5,2+8,0.138918,0.725619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106141,0.288105,-3.89245983e-05,0.00781165819,0.000353278393,0.1,0.00736460602
5,2+8,0.812056,0.260378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115272,0.483668,-3.89245983e-05,0.0150220541,0.00060028255,0.1,0.0140755648
