block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
0,2,0.682416,0.596728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00454104969,0.000315256123,0.1,0.00435328121
0,2,0.518885,0.513291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00293922011,0.000202786112,0.1,0.00285059006
0,2,0.368448,0.976066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00394749669,0.000251648959,0.1,0.00384974629
0,2,0.959935,0.533380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00569630993,0.000351585438,0.1,0.00547089398
0,2,0.622710,0.282427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.0019799299,0.00017950341,0.1,0.00188517595
0,2,0.642629,0.716184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00515266928,0.000275002523,0.1,0.0049191074
0,2,0.632710,0.814945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00584255687,0.000310162125,0.1,0.00551006382
0,2,0.984579,0.364557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00391927227,0.000261072313,0.1,0.0038394626
1,3,0.000000,0.000000,0.459651,0.486308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00267212063,0.000201081493,0.1,0.00268039332
1,3,0.000000,0.000000,0.553340,0.210367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00132147958,0.000163332358,0.1,0.00140116965
1,3,0.000000,0.000000,0.283091,0.541529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00182474678,0.000166761393,0.1,0.00184099793
1,3,0.000000,0.000000,0.105414,0.345253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.000373470488,8.67529918e-05,0.1,0.00044129374
1,3,0.000000,0.000000,0.255817,0.606250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00180120413,0.000177272408,0.1,0.00186281306
1,3,0.000000,0.000000,0.824542,0.533843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00542029161,0.000337059095,0.1,0.00526979999
1,3,0.000000,0.000000,0.943227,0.224595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00246701177,0.000204595674,0.1,0.00254620065
1,3,0.000000,0.000000,0.309763,0.758352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00283459505,0.000215693067,0.1,0.00281747719
2,4,0.000000,0.000000,0.000000,0.000000,0.894074,0.631914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00761832964,0.000420159859,0.1,0.00754716616
2,4,0.000000,0.000000,0.000000,0.000000,0.952399,0.696897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.00895239947,0.000402909495,0.1,0.00886308112
2,4,0.000000,0.000000,0.000000,0.000000,0.912214,0.944994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.17008924e-05,0.0116850914,0.000548478866,0.1,0.011503279
