block,pairs,x_2,w_2,x_3,w_3,x_4,w_4,x_5,w_5,x_6,w_6,x_7,w_7,x_8,w_8,dark_v,voltage_mean_v,voltage_std_v,range_v,pred_v
5,2+4+5,0.167844,0.629262,0.000000,0.000000,0.200533,0.488368,0.734158,0.297999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.46798265e-05,0.0104194441,0.000445291105,0.1,0.00935602924
5,2+4+5,0.619513,0.429290,0.000000,0.000000,0.294110,0.990591,0.892686,0.439940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.46798265e-05,0.0246054608,0.000756960781,0.1,0.0218282538
5,2+4+5,0.600856,0.934389,0.000000,0.000000,0.209325,0.392482,0.666714,0.317532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00370358149,0.00026312575,0.1,0.0031323555
5,2+4+5,0.209627,0.803131,0.000000,0.000000,0.103533,0.890529,0.905900,0.888600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0305246284,0.00102692538,0.1,0.0277460537
5,2+4+5,0.227180,0.652725,0.000000,0.000000,0.591258,0.316794,0.606789,0.710109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0205866513,0.000731726107,0.1,0.0193576224
5,2+4+5,0.365875,0.809337,0.000000,0.000000,0.876013,0.870416,0.374816,0.739173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0253577471,0.00106700294,0.1,0.0230180011
5,2+4+5,0.599683,0.511292,0.000000,0.000000,0.987300,0.668218,0.521221,0.378261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0202654244,0.000797147363,0.1,0.018228982
6,2+4+6,0.285472,0.668817,0.000000,0.000000,0.210169,0.153289,0.000000,0.000000,0.282779,0.523100,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.000199322971,6.76196693e-05,0.1,0.000241801363
6,2+4+6,0.549053,0.517537,0.000000,0.000000,0.989951,0.794056,0.000000,0.000000,0.280919,0.270503,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.015597091,0.00066823554,0.1,0.0156163209
6,2+4+6,0.997361,0.722093,0.000000,0.000000,0.189755,0.627423,0.000000,0.000000,0.592485,0.866941,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.000787717165,0.000112902994,0.1,0.000800277429
6,2+4+6,0.723768,0.805894,0.000000,0.000000,0.575052,0.677031,0.000000,0.000000,0.334119,0.713449,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00269585215,0.000218737248,0.1,0.00269159031
6,2+4+6,0.137478,0.788152,0.000000,0.000000,0.246110,0.551161,0.000000,0.000000,0.191112,0.950276,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00314291588,0.000256785763,0.1,0.00324155854
6,2+4+6,0.780916,0.789032,0.000000,0.000000,0.921364,0.674444,0.000000,0.000000,0.119512,0.281001,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0176484447,0.00062582307,0.1,0.0181420543
6,2+4+6,0.537969,0.880444,0.000000,0.000000,0.125696,0.570614,0.000000,0.000000,0.802444,0.832354,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00498442592,0.000310876989,0.1,0.00488661691
6,2+4+6,0.486611,0.260305,0.000000,0.000000,0.392189,0.748930,0.000000,0.000000,0.203553,0.611272,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00317566508,0.000247193473,0.1,0.00305793877
7,2+4+7,0.873138,0.575010,0.000000,0.000000,0.594579,0.340327,0.000000,0.000000,0.000000,0.000000,0.742586,0.551906,0.000000,0.000000,-3.50911236e-05,0.00822141455,0.000402857743,0.1,0.00909756163
7,2+4+7,0.695740,0.247277,0.000000,0.000000,0.117398,0.687397,0.000000,0.000000,0.000000,0.000000,0.223539,0.264233,0.000000,0.000000,-3.50911236e-05,0.00413229323,0.000266392985,0.1,0.00451471389
7,2+4+7,0.856307,0.902948,0.000000,0.000000,0.511425,0.709837,0.000000,0.000000,0.000000,0.000000,0.917704,0.831587,0.000000,0.000000,-3.50911236e-05,0.0091837149,0.000501947882,0.1,0.0103041362
7,2+4+7,0.862347,0.213138,0.000000,0.000000,0.823058,0.673543,0.000000,0.000000,0.000000,0.000000,0.461351,0.481488,0.000000,0.000000,-3.50911236e-05,0.0120132545,0.000489119737,0.1,0.0136772477
7,2+4+7,0.809895,0.483114,0.000000,0.000000,0.306359,0.757038,0.000000,0.000000,0.000000,0.000000,0.783602,0.447357,0.000000,0.000000,-3.50911236e-05,0.00645266717,0.000389053336,0.1,0.00725373801
7,2+4+7,0.611903,0.680551,0.000000,0.000000,0.324835,0.510104,0.000000,0.000000,0.000000,0.000000,0.352227,0.523802,0.000000,0.000000,-3.50911236e-05,0.00774840747,0.000394032892,0.1,0.00841617713
7,2+4+7,0.193609,0.891577,0.000000,0.000000,0.697385,0.842395,0.000000,0.000000,0.000000,0.000000,0.106537,0.642977,0.000000,0.000000,-3.50911236e-05,0.0149614608,0.000554828101,0.1,0.0163125252
7,2+4+7,0.449339,0.530150,0.000000,0.000000,0.549235,0.274082,0.000000,0.000000,0.000000,0.000000,0.307924,0.843201,0.000000,0.000000,-3.50911236e-05,0.00245049511,0.000202139816,0.1,0.00287432963
8,2+4+8,0.667191,0.400432,0.000000,0.000000,0.320848,0.967030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969532,0.827491,-3.50911236e-05,0.0931780411,0.0021741348,0.2,0.0887508657
8,2+4+8,0.750136,0.529494,0.000000,0.000000,0.279968,0.251031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.951150,0.440138,-3.50911236e-05,0.0612535415,0.00152172973,0.1,0.0580141219
8,2+4+8,0.753853,0.985022,0.000000,0.000000,0.511179,0.410134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612993,0.297787,-3.50911236e-05,0.0443451125,0.00152394109,0.1,0.0435779619
8,2+4+8,0.679880,0.638980,0.000000,0.000000,0.465103,0.981436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.658289,0.451604,-3.50911236e-05,0.0897291069,0.0025838416,0.2,0.086433786
8,2+4+8,0.674198,0.648383,0.000000,0.000000,0.564354,0.577350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414296,0.271790,-3.50911236e-05,0.0451287857,0.0013818736,0.1,0.0441460068
8,2+4+8,0.665181,0.559797,0.000000,0.000000,0.785693,0.318936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.503143,0.390495,-3.50911236e-05,0.0544118256,0.00156794117,0.1,0.0526921021
8,2+4+8,0.954505,0.891341,0.000000,0.000000,0.999996,0.653023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148960,0.900313,-3.50911236e-05,0.0728107443,0.00185993269,0.2,0.0728438082
8,2+4+8,0.796334,0.616187,0.000000,0.000000,0.565164,0.233646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.540959,0.668824,-3.50911236e-05,0.0673807664,0.00179955397,0.1,0.0637688948
9,2+5+6,0.589986,0.994449,0.000000,0.000000,0.000000,0.000000,0.769999,0.152312,0.425466,0.671753,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00172700879,0.00017160189,0.1,0.00180773959
9,2+5+6,0.445696,0.173486,0.000000,0.000000,0.000000,0.000000,0.131854,0.762527,0.460948,0.798100,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0107218108,0.000464590815,0.1,0.00968348881
9,2+5+6,0.138799,0.252516,0.000000,0.000000,0.000000,0.000000,0.634927,0.736978,0.596507,0.420515,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0135403966,0.000482790326,0.1,0.0120399699
9,2+5+6,0.843580,0.869525,0.000000,0.000000,0.000000,0.000000,0.700893,0.540240,0.609676,0.609004,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00247975744,0.000200461667,0.1,0.00183712398
9,2+5+6,0.854300,0.781893,0.000000,0.000000,0.000000,0.000000,0.776843,0.607610,0.393186,0.428445,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.000734308301,0.00010599189,0.1,0.000399780619
9,2+5+6,0.971780,0.804442,0.000000,0.000000,0.000000,0.000000,0.502013,0.698783,0.616342,0.146647,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.000743145952,0.000121601778,0.1,0.000338202442
9,2+5+6,0.656163,0.704464,0.000000,0.000000,0.000000,0.000000,0.212217,0.407800,0.257805,0.990579,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.0013484701,0.000143476782,0.1,0.00128159246
9,2+5+6,0.131057,0.971123,0.000000,0.000000,0.000000,0.000000,0.503164,0.787760,0.673694,0.360073,0.000000,0.000000,0.000000,0.000000,-3.50911236e-05,0.00791256661,0.000408862855,0.1,0.00636994331
10,2+5+7,0.576709,0.764015,0.000000,0.000000,0.000000,0.000000,0.903423,0.670425,0.000000,0.000000,0.636589,0.399462,0.000000,0.000000,-3.50911236e-05,0.00392383754,0.000249932614,0.1,0.00462973947
10,2+5+7,0.424618,0.350898,0.000000,0.000000,0.000000,0.000000,0.866010,0.829464,0.000000,0.000000,0.628090,0.470423,0.000000,0.000000,-3.50911236e-05,0.00184238976,0.000181222671,0.1,0.00234299014
10,2+5+7,0.947042,0.153011,0.000000,0.000000,0.000000,0.000000,0.737652,0.763256,0.000000,0.000000,0.835648,0.308876,0.000000,0.000000,-3.50911236e-05,0.000121467222,6.23793264e-05,0.1,0.000331697621
10,2+5+7,0.234875,0.518077,0.000000,0.000000,0.000000,0.000000,0.606507,0.677720,0.000000,0.000000,0.231922,0.168141,0.000000,0.000000,-3.50911236e-05,0.00427262652,0.000254626431,0.1,0.00453913834
10,2+5+7,0.133629,0.677750,0.000000,0.000000,0.000000,0.000000,0.264044,0.118849,0.000000,0.000000,0.925338,0.163638,0.000000,0.000000,-3.50911236e-05,0.00236072747,0.000201686657,0.1,0.00258297116
10,2+5+7,0.714924,0.481379,0.000000,0.000000,0.000000,0.000000,0.804849,0.543657,0.000000,0.000000,0.156849,0.964859,0.000000,0.000000,-3.50911236e-05,0.000722973717,0.000115206072,0.1,0.000854172683
10,2+5+7,0.165103,0.957387,0.000000,0.000000,0.000000,0.000000,0.758906,0.114651,0.000000,0.000000,0.531038,0.740055,0.000000,0.000000,-3.50911236e-05,0.00697155382,0.000409839056,0.1,0.00719985442
10,2+5+7,0.238067,0.327244,0.000000,0.000000,0.000000,0.000000,0.544349,0.543892,0.000000,0.000000,0.663839,0.836992,0.000000,0.000000,-3.8715735e-05,0.00805791499,0.000415417745,0.1,0.00761359947
11,2+5+8,0.806504,0.420365,0.000000,0.000000,0.000000,0.000000,0.615737,0.726681,0.000000,0.000000,0.000000,0.000000,0.162032,0.505418,-3.8715735e-05,0.0263466403,0.00107412663,0.1,0.0248164482
11,2+5+8,0.752215,0.462673,0.000000,0.000000,0.000000,0.000000,0.435715,0.535735,0.000000,0.000000,0.000000,0.000000,0.599024,0.424389,-3.8715735e-05,0.0356639296,0.000938421591,0.1,0.0329322158
11,2+5+8,0.802733,0.479744,0.000000,0.000000,0.000000,0.000000,0.594310,0.314765,0.000000,0.000000,0.000000,0.000000,0.433095,0.647637,-3.8715735e-05,0.0387100588,0.00123303572,0.1,0.0359377365
11,2+5+8,0.331752,0.241423,0.000000,0.000000,0.000000,0.000000,0.479317,0.988060,0.000000,0.000000,0.000000,0.000000,0.204804,0.986344,-3.8715735e-05,0.0266470767,0.000923382875,0.1,0.0250496491
11,2+5+8,0.152575,0.946917,0.000000,0.000000,0.000000,0.000000,0.233064,0.159675,0.000000,0.000000,0.000000,0.000000,0.295348,0.218280,-3.8715735e-05,0.00942851853,0.00040714798,0.1,0.00927327539
11,2+5+8,0.725612,0.458216,0.000000,0.000000,0.000000,0.000000,0.740887,0.964370,0.000000,0.000000,0.000000,0.000000,0.602095,0.627472,-3.8715735e-05,0.0748611626,0.00244916084,0.2,0.0702576918
11,2+5+8,0.397154,0.581292,0.000000,0.000000,0.000000,0.000000,0.222196,0.115295,0.000000,0.000000,0.000000,0.000000,0.716796,0.446158,-3.8715735e-05,0.0419031157,0.00140317973,0.1,0.03974756
11,2+5+8,0.324626,0.379514,0.000000,0.000000,0.000000,0.000000,0.276730,0.579530,0.000000,0.000000,0.000000,0.000000,0.758909,0.188604,-3.8715735e-05,0.016869163,0.000650511813,0.1,0.0156128886
12,2+6+7,0.530454,0.541727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142203,0.181350,0.705866,0.260526,0.000000,0.000000,-3.8715735e-05,0.00987514379,0.000447370196,0.1,0.00985215199
12,2+6+7,0.114968,0.272637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264967,0.494858,0.615077,0.558976,0.000000,0.000000,-3.8715735e-05,0.0168198919,0.000580995042,0.1,0.0147568696
12,2+6+7,0.597754,0.960147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898569,0.502440,0.378404,0.878309,0.000000,0.000000,-3.8715735e-05,0.0162672186,0.000634756646,0.1,0.0152125987
12,2+6+7,0.841596,0.932887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.853815,0.451191,0.656052,0.350294,0.000000,0.000000,-3.8715735e-05,0.0198295235,0.000677945913,0.1,0.0182045014
12,2+6+7,0.552446,0.216494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165138,0.779484,0.468495,0.605219,0.000000,0.000000,-3.8715735e-05,0.0104751207,0.000442866711,0.1,0.0091204642
12,2+6+7,0.741682,0.300196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.801882,0.499472,0.222160,0.609105,0.000000,0.000000,-3.8715735e-05,0.00360779376,0.000254722311,0.1,0.00296216804
12,2+6+7,0.781079,0.807679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494277,0.339271,0.462250,0.475008,0.000000,0.000000,-3.8715735e-05,0.021282452,0.000841343195,0.1,0.0201833818
12,2+6+7,0.695595,0.294607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308803,0.417905,0.630701,0.474624,0.000000,0.000000,-3.8715735e-05,0.013745401,0.000532253628,0.1,0.0123447718
13,2+6+8,0.105158,0.749215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208972,0.280425,0.000000,0.000000,0.413469,0.196213,-3.8715735e-05,0.00750239504,0.000408580778,0.1,0.00752588378
13,2+6+8,0.611829,0.376328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.648504,0.941122,0.000000,0.000000,0.657372,0.862955,-3.8715735e-05,0.0273591504,0.000881588759,0.1,0.0255329394
13,2+6+8,0.921241,0.137348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.813090,0.307182,0.000000,0.000000,0.878554,0.141604,-3.8715735e-05,0.00646211165,0.000330579603,0.1,0.00597097266
13,2+6+8,0.324402,0.446952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.928436,0.333226,0.000000,0.000000,0.280511,0.893334,-3.8715735e-05,0.012689201,0.000524132176,0.1,0.0119390604
13,2+6+8,0.646527,0.890320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.690398,0.707364,0.000000,0.000000,0.200366,0.899906,-3.8715735e-05,0.0126213585,0.000583195916,0.1,0.0127888916
13,2+6+8,0.220532,0.446893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.826329,0.386488,0.000000,0.000000,0.738650,0.419877,-3.8715735e-05,0.0150529699,0.000561857508,0.1,0.0140323195
13,2+6+8,0.760779,0.518995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.694478,0.130266,0.000000,0.000000,0.384347,0.261977,-3.8715735e-05,0.014505199,0.000613417651,0.1,0.0144398917
13,2+6+8,0.364812,0.333639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.762044,0.768603,0.000000,0.000000,0.610701,0.747290,-3.8715735e-05,0.0175319212,0.000643723378,0.1,0.0158484179
14,2+7+8,0.937351,0.339904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995530,0.285920,0.890199,0.948334,-3.8715735e-05,0.140085563,0.00347856583,0.2,0.137749484
14,2+7+8,0.339096,0.346953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421593,0.485625,0.294313,0.324344,-3.8715735e-05,0.0177898739,0.000680114982,0.1,0.017729941
14,2+7+8,0.969931,0.660528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.751590,0.314251,0.881388,0.713975,-3.8715735e-05,0.150188984,0.00279861533,0.5,0.145338597
14,2+7+8,0.233371,0.149257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.271319,0.213400,0.291169,0.816121,-3.8715735e-05,0.0365560818,0.0010960554,0.1,0.0354503573
14,2+7+8,0.136711,0.508701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.699288,0.546354,0.290090,0.480856,-3.8715735e-05,0.0167392604,0.000744723773,0.1,0.0172517939
14,2+7+8,0.586668,0.673938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459565,0.987481,0.107599,0.259682,-3.8715735e-05,0.00723536926,0.00034806457,0.1,0.00661901498
14,2+7+8,0.828891,0.530533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.558872,0.329395,0.672944,0.801789,-3.8715735e-05,0.118052887,0.00282722556,0.2,0.114704871
14,2+7+8,0.194130,0.634626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.435871,0.588983,0.385611,0.906004,-3.8715735e-05,0.0622149918,0.00159239213,0.1,0.061635072
15,3+4+5,0.000000,0.000000,0.890100,0.887115,0.823166,0.109041,0.255794,0.358629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.8715735e-05,0.0075994731,0.000377234692,0.1,0.00447053844
15,3+4+5,0.000000,0.000000,0.378349,0.274014,0.161776,0.559859,0.722376,0.954848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.8715735e-05,0.0300699733,0.000846620704,0.1,0.0270344849
